subsecao_id,municipio_id,year
17876.0,17671.0,2018
17876.0,17710.0,2018
17876.0,17850.0,2018
17876.0,17876.0,2018
17876.0,17990.0,2018
17876.0,18031.0,2018
17876.0,18090.0,2018
17876.0,18112.0,2018
17876.0,18139.0,2018
17876.0,18171.0,2018
17876.0,18210.0,2018
17876.0,18473.0,2018
17876.0,18694.0,2018
17876.0,18732.0,2018
17876.0,18791.0,2018
17876.0,18872.0,2018
17876.0,18937.0,2018
17876.0,18970.0,2018
19810.0,19054.0,2018
19810.0,19070.0,2018
19810.0,19127.0,2018
19810.0,19143.0,2018
19810.0,19178.0,2018
19810.0,19216.0,2018
19810.0,19232.0,2018
19810.0,19259.0,2018
19810.0,19275.0,2018
19810.0,19283.0,2018
19810.0,19305.0,2018
19810.0,19321.0,2018
19810.0,19330.0,2018
19810.0,19518.0,2018
19810.0,19623.0,2018
19810.0,19631.0,2018
19810.0,19682.0,2018
19810.0,19763.0,2018
19810.0,19780.0,2018
19810.0,19801.0,2018
19810.0,19810.0,2018
19810.0,19828.0,2018
19810.0,19925.0,2018
19810.0,19941.0,2018
19810.0,20001.0,2018
19810.0,20010.0,2018
19810.0,20036.0,2018
19810.0,20214.0,2018
19810.0,20230.0,2018
19810.0,20257.0,2018
19810.0,20370.0,2018
19810.0,20451.0,2018
19810.0,20532.0,2018
19810.0,20559.0,2018
19810.0,20672.0,2018
19810.0,20850.0,2018
19810.0,20915.0,2018
19810.0,21032.0,2018
19810.0,21075.0,2018
19810.0,21113.0,2018
19810.0,21237.0,2018
19810.0,21296.0,2018
19810.0,21415.0,2018
19810.0,21490.0,2018
19810.0,21512.0,2018
19810.0,21555.0,2018
19810.0,22039.0,2018
19810.0,22098.0,2018
19810.0,22179.0,2018
19810.0,22233.0,2018
19810.0,22411.0,2018
20273.0,19097.0,2018
20273.0,19151.0,2018
20273.0,19160.0,2018
20273.0,19186.0,2018
20273.0,19194.0,2018
20273.0,19208.0,2018
20273.0,19313.0,2018
20273.0,19399.0,2018
20273.0,19550.0,2018
20273.0,19607.0,2018
20273.0,19712.0,2018
20273.0,19739.0,2018
20273.0,20052.0,2018
20273.0,20150.0,2018
20273.0,20176.0,2018
20273.0,20273.0,2018
20273.0,20656.0,2018
20273.0,20974.0,2018
20273.0,21334.0,2018
20273.0,21350.0,2018
20273.0,21377.0,2018
20273.0,22136.0,2018
20273.0,22195.0,2018
20273.0,22217.0,2018
20273.0,22292.0,2018
20516.0,19003.0,2018
20516.0,19020.0,2018
20516.0,19046.0,2018
20516.0,19062.0,2018
20516.0,19089.0,2018
20516.0,19100.0,2018
20516.0,19119.0,2018
20516.0,19291.0,2018
20516.0,19372.0,2018
20516.0,19615.0,2018
20516.0,19658.0,2018
20516.0,19747.0,2018
20516.0,19771.0,2018
20516.0,19933.0,2018
20516.0,19968.0,2018
20516.0,19992.0,2018
20516.0,20290.0,2018
20516.0,20397.0,2018
20516.0,20435.0,2018
20516.0,20478.0,2018
20516.0,20516.0,2018
20516.0,20591.0,2018
20516.0,20737.0,2018
20516.0,20796.0,2018
20516.0,20834.0,2018
20516.0,20877.0,2018
20516.0,20893.0,2018
20516.0,20990.0,2018
20516.0,21253.0,2018
20516.0,21318.0,2018
20516.0,21393.0,2018
20516.0,21598.0,2018
20516.0,21636.0,2018
20516.0,21750.0,2018
20516.0,22012.0,2018
20516.0,22071.0,2018
20958.0,19011.0,2018
20958.0,19224.0,2018
20958.0,19240.0,2018
20958.0,19267.0,2018
20958.0,19348.0,2018
20958.0,19356.0,2018
20958.0,19585.0,2018
20958.0,19704.0,2018
20958.0,19720.0,2018
20958.0,19798.0,2018
20958.0,19950.0,2018
20958.0,20311.0,2018
20958.0,20354.0,2018
20958.0,20613.0,2018
20958.0,20710.0,2018
20958.0,20958.0,2018
20958.0,21130.0,2018
20958.0,21458.0,2018
20958.0,21474.0,2018
20958.0,21814.0,2018
20958.0,21830.0,2018
20958.0,21970.0,2018
20958.0,22055.0,2018
20958.0,22110.0,2018
20958.0,22276.0,2018
20958.0,22314.0,2018
20958.0,22330.0,2018
21172.0,19364.0,2018
21172.0,19445.0,2018
21172.0,19690.0,2018
21172.0,19852.0,2018
21172.0,19909.0,2018
21172.0,19917.0,2018
21172.0,19984.0,2018
21172.0,20095.0,2018
21172.0,20192.0,2018
21172.0,20575.0,2018
21172.0,20753.0,2018
21172.0,20770.0,2018
21172.0,20818.0,2018
21172.0,21091.0,2018
21172.0,21156.0,2018
21172.0,21172.0,2018
21172.0,21539.0,2018
21172.0,21610.0,2018
21172.0,21695.0,2018
21172.0,21776.0,2018
21172.0,21890.0,2018
21172.0,21938.0,2018
21172.0,21954.0,2018
21172.0,21997.0,2018
21172.0,22357.0,2018
21172.0,22438.0,2018
22250.0,19038.0,2018
22250.0,19135.0,2018
22250.0,19380.0,2018
22250.0,19402.0,2018
22250.0,19410.0,2018
22250.0,19429.0,2018
22250.0,19437.0,2018
22250.0,19453.0,2018
22250.0,19461.0,2018
22250.0,19470.0,2018
22250.0,19488.0,2018
22250.0,19496.0,2018
22250.0,19500.0,2018
22250.0,19526.0,2018
22250.0,19534.0,2018
22250.0,19542.0,2018
22250.0,19569.0,2018
22250.0,19577.0,2018
22250.0,19593.0,2018
22250.0,19640.0,2018
22250.0,19666.0,2018
22250.0,19674.0,2018
22250.0,19755.0,2018
22250.0,19836.0,2018
22250.0,19844.0,2018
22250.0,19860.0,2018
22250.0,19879.0,2018
22250.0,19887.0,2018
22250.0,19895.0,2018
22250.0,19976.0,2018
22250.0,20079.0,2018
22250.0,20117.0,2018
22250.0,20133.0,2018
22250.0,20338.0,2018
22250.0,20419.0,2018
22250.0,20494.0,2018
22250.0,20630.0,2018
22250.0,20699.0,2018
22250.0,20931.0,2018
22250.0,21016.0,2018
22250.0,21059.0,2018
22250.0,21199.0,2018
22250.0,21210.0,2018
22250.0,21270.0,2018
22250.0,21431.0,2018
22250.0,21571.0,2018
22250.0,21652.0,2018
22250.0,21679.0,2018
22250.0,21717.0,2018
22250.0,21733.0,2018
22250.0,21792.0,2018
22250.0,21857.0,2018
22250.0,21873.0,2018
22250.0,21911.0,2018
22250.0,22152.0,2018
22250.0,22250.0,2018
22250.0,22373.0,2018
22250.0,22390.0,2018
23230.0,23116.0,2018
23230.0,23230.0,2018
23230.0,23248.0,2018
23230.0,23558.0,2018
23230.0,24317.0,2018
23230.0,24392.0,2018
23230.0,24490.0,2018
23230.0,25151.0,2018
23230.0,25178.0,2018
23230.0,25232.0,2018
23230.0,25810.0,2018
23230.0,25950.0,2018
23230.0,26158.0,2018
23230.0,26190.0,2018
23574.0,23175.0,2018
23574.0,23574.0,2018
23574.0,23957.0,2018
23574.0,24031.0,2018
23574.0,24430.0,2018
23574.0,25275.0,2018
23574.0,25372.0,2018
23574.0,25836.0,2018
23817.0,23051.0,2018
23817.0,23086.0,2018
23817.0,23159.0,2018
23817.0,23221.0,2018
23817.0,23256.0,2018
23817.0,23337.0,2018
23817.0,23370.0,2018
23817.0,23450.0,2018
23817.0,23515.0,2018
23817.0,23612.0,2018
23817.0,23698.0,2018
23817.0,23817.0,2018
23817.0,23892.0,2018
23817.0,23973.0,2018
23817.0,23990.0,2018
23817.0,24155.0,2018
23817.0,24279.0,2018
23817.0,24597.0,2018
23817.0,24678.0,2018
23817.0,24732.0,2018
23817.0,24937.0,2018
23817.0,25038.0,2018
23817.0,25097.0,2018
23817.0,25330.0,2018
23817.0,25399.0,2018
23817.0,25410.0,2018
23817.0,25470.0,2018
23817.0,25496.0,2018
23817.0,25534.0,2018
23817.0,25615.0,2018
23817.0,25658.0,2018
23817.0,25895.0,2018
23817.0,25933.0,2018
23817.0,25992.0,2018
23817.0,26077.0,2018
23817.0,26239.0,2018
24198.0,23094.0,2018
24198.0,23124.0,2018
24198.0,23191.0,2018
24198.0,23418.0,2018
24198.0,23477.0,2018
24198.0,23639.0,2018
24198.0,23655.0,2018
24198.0,23736.0,2018
24198.0,23752.0,2018
24198.0,23930.0,2018
24198.0,24198.0,2018
24198.0,24295.0,2018
24198.0,24333.0,2018
24198.0,24651.0,2018
24198.0,24716.0,2018
24198.0,24759.0,2018
24198.0,25011.0,2018
24198.0,25054.0,2018
24198.0,25291.0,2018
24198.0,25453.0,2018
24198.0,25593.0,2018
24198.0,25631.0,2018
24198.0,26018.0,2018
24236.0,23132.0,2018
24236.0,23710.0,2018
24236.0,23914.0,2018
24236.0,24090.0,2018
24236.0,24236.0,2018
24236.0,24554.0,2018
24236.0,24791.0,2018
24236.0,25755.0,2018
24236.0,25976.0,2018
24236.0,26050.0,2018
24236.0,26255.0,2018
24570.0,24570.0,2018
24970.0,23108.0,2018
24970.0,23213.0,2018
24970.0,23329.0,2018
24970.0,23396.0,2018
24970.0,24058.0,2018
24970.0,24252.0,2018
24970.0,24457.0,2018
24970.0,24970.0,2018
24970.0,25852.0,2018
24970.0,26115.0,2018
24996.0,23060.0,2018
24996.0,23078.0,2018
24996.0,23272.0,2018
24996.0,23280.0,2018
24996.0,23299.0,2018
24996.0,23302.0,2018
24996.0,23833.0,2018
24996.0,24171.0,2018
24996.0,24635.0,2018
24996.0,24830.0,2018
24996.0,24996.0,2018
24996.0,25356.0,2018
24996.0,25577.0,2018
24996.0,25674.0,2018
25216.0,23035.0,2018
25216.0,23140.0,2018
25216.0,23183.0,2018
25216.0,25216.0,2018
25216.0,25518.0,2018
25313.0,23027.0,2018
25313.0,23205.0,2018
25313.0,23434.0,2018
25313.0,23531.0,2018
25313.0,23795.0,2018
25313.0,23876.0,2018
25313.0,24074.0,2018
25313.0,24210.0,2018
25313.0,24350.0,2018
25313.0,24511.0,2018
25313.0,24619.0,2018
25313.0,24694.0,2018
25313.0,24775.0,2018
25313.0,24813.0,2018
25313.0,24872.0,2018
25313.0,24899.0,2018
25313.0,24910.0,2018
25313.0,25119.0,2018
25313.0,25135.0,2018
25313.0,25259.0,2018
25313.0,25313.0,2018
25313.0,25739.0,2018
25313.0,26093.0,2018
25313.0,26271.0,2018
25313.0,26298.0,2018
25313.0,26310.0,2018
25313.0,26336.0,2018
25313.0,30015.0,2018
25437.0,23167.0,2018
25437.0,23310.0,2018
25437.0,23590.0,2018
25437.0,23850.0,2018
25437.0,24856.0,2018
25437.0,24953.0,2018
25437.0,25070.0,2018
25437.0,25437.0,2018
25437.0,25798.0,2018
25437.0,26034.0,2018
25437.0,26212.0,2018
25771.0,23000.0,2018
25771.0,23019.0,2018
25771.0,23043.0,2018
25771.0,23264.0,2018
25771.0,23353.0,2018
25771.0,23493.0,2018
25771.0,23671.0,2018
25771.0,23779.0,2018
25771.0,24015.0,2018
25771.0,24112.0,2018
25771.0,24139.0,2018
25771.0,24376.0,2018
25771.0,24414.0,2018
25771.0,24473.0,2018
25771.0,24538.0,2018
25771.0,25194.0,2018
25771.0,25550.0,2018
25771.0,25690.0,2018
25771.0,25712.0,2018
25771.0,25771.0,2018
25771.0,25879.0,2018
25771.0,25917.0,2018
25771.0,26131.0,2018
25771.0,26174.0,2018
27057.0,27049.0,2018
27057.0,27057.0,2018
27057.0,27138.0,2018
27057.0,27154.0,2018
27057.0,27170.0,2018
27057.0,27235.0,2018
27057.0,27294.0,2018
27057.0,27391.0,2018
27057.0,27510.0,2018
27057.0,27570.0,2018
27057.0,27618.0,2018
27057.0,27731.0,2018
27057.0,27812.0,2018
27057.0,27839.0,2018
27057.0,27871.0,2018
27057.0,28053.0,2018
27057.0,28177.0,2018
27057.0,28258.0,2018
27057.0,28495.0,2018
27057.0,28630.0,2018
27057.0,28754.0,2018
27057.0,28797.0,2018
27057.0,28819.0,2018
27057.0,28835.0,2018
27057.0,28894.0,2018
27855.0,27006.0,2018
27855.0,27030.0,2018
27855.0,27065.0,2018
27855.0,27073.0,2018
27855.0,27090.0,2018
27855.0,27111.0,2018
27855.0,27197.0,2018
27855.0,27278.0,2018
27855.0,27332.0,2018
27855.0,27430.0,2018
27855.0,27456.0,2018
27855.0,27537.0,2018
27855.0,27634.0,2018
27855.0,27715.0,2018
27855.0,27790.0,2018
27855.0,27855.0,2018
27855.0,27898.0,2018
27855.0,27936.0,2018
27855.0,27952.0,2018
27855.0,27979.0,2018
27855.0,28010.0,2018
27855.0,28290.0,2018
27855.0,28312.0,2018
27855.0,28339.0,2018
27855.0,28355.0,2018
27855.0,28371.0,2018
27855.0,28398.0,2018
27855.0,28452.0,2018
27855.0,28479.0,2018
27855.0,28517.0,2018
27855.0,28533.0,2018
27855.0,28550.0,2018
27855.0,28576.0,2018
27855.0,28690.0,2018
27855.0,28711.0,2018
27855.0,28738.0,2018
27855.0,28770.0,2018
27855.0,28932.0,2018
28592.0,27014.0,2018
28592.0,27022.0,2018
28592.0,27316.0,2018
28592.0,27359.0,2018
28592.0,27472.0,2018
28592.0,27499.0,2018
28592.0,27650.0,2018
28592.0,27677.0,2018
28592.0,27910.0,2018
28592.0,27995.0,2018
28592.0,28070.0,2018
28592.0,28134.0,2018
28592.0,28150.0,2018
28592.0,28193.0,2018
28592.0,28215.0,2018
28592.0,28231.0,2018
28592.0,28274.0,2018
28592.0,28410.0,2018
28592.0,28436.0,2018
28592.0,28592.0,2018
28592.0,28673.0,2018
28592.0,28916.0,2018
28851.0,27081.0,2018
28851.0,27219.0,2018
28851.0,27251.0,2018
28851.0,27375.0,2018
28851.0,27413.0,2018
28851.0,27553.0,2018
28851.0,27596.0,2018
28851.0,27693.0,2018
28851.0,27758.0,2018
28851.0,27774.0,2018
28851.0,28037.0,2018
28851.0,28096.0,2018
28851.0,28118.0,2018
28851.0,28614.0,2018
28851.0,28657.0,2018
28851.0,28851.0,2018
28851.0,28878.0,2018
30058.0,30058.0,2018
30058.0,33677.0,2018
30058.0,35351.0,2018
30058.0,35947.0,2018
30058.0,36072.0,2018
30058.0,36277.0,2018
30058.0,36706.0,2018
30058.0,38075.0,2018
30058.0,38555.0,2018
31054.0,31054.0,2018
31054.0,31097.0,2018
31054.0,31119.0,2018
31054.0,31291.0,2018
31054.0,31399.0,2018
31054.0,31470.0,2018
31054.0,31658.0,2018
31054.0,31712.0,2018
31054.0,31798.0,2018
31054.0,31950.0,2018
31054.0,32050.0,2018
31054.0,32174.0,2018
31054.0,32212.0,2018
31054.0,32298.0,2018
31054.0,32310.0,2018
31054.0,32336.0,2018
31054.0,32433.0,2018
31410.0,31070.0,2018
31410.0,31151.0,2018
31410.0,31330.0,2018
31410.0,31410.0,2018
31410.0,31550.0,2018
31410.0,31593.0,2018
31410.0,31631.0,2018
31410.0,32018.0,2018
31410.0,32255.0,2018
31410.0,32492.0,2018
31410.0,32514.0,2018
31577.0,31194.0,2018
31577.0,31232.0,2018
31577.0,31275.0,2018
31577.0,31356.0,2018
31577.0,31372.0,2018
31577.0,31437.0,2018
31577.0,31453.0,2018
31577.0,31577.0,2018
31577.0,31739.0,2018
31577.0,31771.0,2018
31577.0,31810.0,2018
31577.0,31836.0,2018
31577.0,31895.0,2018
31577.0,31917.0,2018
31577.0,31992.0,2018
31577.0,32034.0,2018
31577.0,32077.0,2018
31577.0,32190.0,2018
31577.0,32395.0,2018
31690.0,31690.0,2018
31690.0,32093.0,2018
31690.0,32158.0,2018
31690.0,32239.0,2018
31690.0,32352.0,2018
31690.0,32417.0,2018
31690.0,32476.0,2018
32131.0,31003.0,2018
32131.0,31011.0,2018
32131.0,31038.0,2018
32131.0,31135.0,2018
32131.0,31216.0,2018
32131.0,31259.0,2018
32131.0,31313.0,2018
32131.0,31496.0,2018
32131.0,31518.0,2018
32131.0,31534.0,2018
32131.0,31615.0,2018
32131.0,31674.0,2018
32131.0,31755.0,2018
32131.0,31852.0,2018
32131.0,31879.0,2018
32131.0,31933.0,2018
32131.0,31976.0,2018
32131.0,32115.0,2018
32131.0,32131.0,2018
32131.0,32379.0,2018
32131.0,32450.0,2018
33138.0,33057.0,2018
33138.0,33073.0,2018
33138.0,33138.0,2018
33138.0,33375.0,2018
33138.0,33383.0,2018
33138.0,33430.0,2018
33138.0,34398.0,2018
33138.0,34495.0,2018
33138.0,34576.0,2018
33138.0,34711.0,2018
33138.0,34916.0,2018
33138.0,35092.0,2018
33138.0,35114.0,2018
33138.0,35750.0,2018
33138.0,35912.0,2018
33138.0,36196.0,2018
33138.0,36315.0,2018
33138.0,36595.0,2018
33138.0,37591.0,2018
33138.0,37630.0,2018
33138.0,37672.0,2018
33138.0,37834.0,2018
33138.0,38059.0,2018
33138.0,38318.0,2018
33138.0,38334.0,2018
33138.0,38415.0,2018
33138.0,38890.0,2018
33138.0,38938.0,2018
33138.0,39276.0,2018
33570.0,30953.0,2018
33570.0,33570.0,2018
33570.0,33693.0,2018
33570.0,33731.0,2018
33570.0,33782.0,2018
33570.0,33910.0,2018
33570.0,33952.0,2018
33570.0,34029.0,2018
33570.0,34339.0,2018
33570.0,34363.0,2018
33570.0,34738.0,2018
33570.0,34797.0,2018
33570.0,35017.0,2018
33570.0,35076.0,2018
33570.0,36170.0,2018
33570.0,36293.0,2018
33570.0,36374.0,2018
33570.0,36455.0,2018
33570.0,36951.0,2018
33570.0,37010.0,2018
33570.0,37079.0,2018
33570.0,37303.0,2018
33570.0,37958.0,2018
33570.0,38016.0,2018
33570.0,38032.0,2018
33570.0,38156.0,2018
33570.0,38342.0,2018
33570.0,39195.0,2018
33570.0,39357.0,2018
33570.0,39756.0,2018
33634.0,30007.0,2018
33634.0,30791.0,2018
33634.0,33278.0,2018
33634.0,33499.0,2018
33634.0,33634.0,2018
33634.0,33871.0,2018
33634.0,34479.0,2018
33634.0,34878.0,2018
33634.0,34932.0,2018
33634.0,35211.0,2018
33634.0,35491.0,2018
33634.0,37460.0,2018
33634.0,38253.0,2018
33634.0,38776.0,2018
33634.0,39772.0,2018
33634.0,39993.0,2018
33774.0,30678.0,2018
33774.0,33774.0,2018
33774.0,33812.0,2018
33774.0,33898.0,2018
33774.0,34215.0,2018
33774.0,34614.0,2018
33774.0,34819.0,2018
33774.0,34851.0,2018
33774.0,35149.0,2018
33774.0,35513.0,2018
33774.0,35653.0,2018
33774.0,35696.0,2018
33774.0,35831.0,2018
33774.0,36978.0,2018
33774.0,37338.0,2018
33774.0,37656.0,2018
33774.0,37753.0,2018
33774.0,38296.0,2018
33774.0,38636.0,2018
33774.0,38822.0,2018
33774.0,39047.0,2018
33774.0,39055.0,2018
33774.0,39144.0,2018
33774.0,39179.0,2018
34193.0,30813.0,2018
34193.0,30830.0,2018
34193.0,30910.0,2018
34193.0,30937.0,2018
34193.0,33260.0,2018
34193.0,33359.0,2018
34193.0,34010.0,2018
34193.0,34096.0,2018
34193.0,34193.0,2018
34193.0,34355.0,2018
34193.0,36412.0,2018
34193.0,36510.0,2018
34193.0,36552.0,2018
34193.0,37036.0,2018
34193.0,37257.0,2018
34193.0,37290.0,2018
34193.0,37311.0,2018
34193.0,37567.0,2018
34193.0,37680.0,2018
34193.0,37931.0,2018
34193.0,38067.0,2018
34193.0,38172.0,2018
34193.0,38237.0,2018
34193.0,38610.0,2018
34193.0,38806.0,2018
34193.0,38865.0,2018
34193.0,38954.0,2018
34193.0,39012.0,2018
34193.0,39110.0,2018
34193.0,39489.0,2018
34193.0,39594.0,2018
34193.0,39616.0,2018
34193.0,39799.0,2018
34193.0,39845.0,2018
34193.0,39950.0,2018
34193.0,39977.0,2018
35157.0,30775.0,2018
35157.0,33219.0,2018
35157.0,33294.0,2018
35157.0,33332.0,2018
35157.0,33413.0,2018
35157.0,33510.0,2018
35157.0,33715.0,2018
35157.0,33960.0,2018
35157.0,34274.0,2018
35157.0,34452.0,2018
35157.0,34630.0,2018
35157.0,34657.0,2018
35157.0,34673.0,2018
35157.0,34690.0,2018
35157.0,34770.0,2018
35157.0,35050.0,2018
35157.0,35157.0,2018
35157.0,35319.0,2018
35157.0,35670.0,2018
35157.0,35777.0,2018
35157.0,35815.0,2018
35157.0,35955.0,2018
35157.0,36382.0,2018
35157.0,36838.0,2018
35157.0,36935.0,2018
35157.0,37133.0,2018
35157.0,37435.0,2018
35157.0,37974.0,2018
35157.0,38270.0,2018
35157.0,38458.0,2018
35157.0,38512.0,2018
35157.0,38679.0,2018
35157.0,38695.0,2018
35157.0,38750.0,2018
35157.0,38792.0,2018
35157.0,38857.0,2018
35157.0,38911.0,2018
35157.0,39071.0,2018
35157.0,39098.0,2018
35157.0,39217.0,2018
35157.0,39250.0,2018
35157.0,39292.0,2018
35157.0,39330.0,2018
35157.0,39624.0,2018
35157.0,39810.0,2018
35157.0,39837.0,2018
35157.0,39853.0,2018
35335.0,30660.0,2018
35335.0,33014.0,2018
35335.0,33090.0,2018
35335.0,33839.0,2018
35335.0,33995.0,2018
35335.0,34037.0,2018
35335.0,34312.0,2018
35335.0,34410.0,2018
35335.0,34509.0,2018
35335.0,35335.0,2018
35335.0,35394.0,2018
35335.0,35610.0,2018
35335.0,36498.0,2018
35335.0,36730.0,2018
35335.0,36765.0,2018
35335.0,36897.0,2018
35335.0,36919.0,2018
35335.0,37052.0,2018
35335.0,37222.0,2018
35335.0,37370.0,2018
35335.0,37699.0,2018
35335.0,37737.0,2018
35335.0,37915.0,2018
35335.0,38350.0,2018
35335.0,38377.0,2018
35335.0,38393.0,2018
35335.0,38652.0,2018
35335.0,38997.0,2018
35335.0,39519.0,2018
35335.0,39918.0,2018
35335.0,39942.0,2018
35734.0,33472.0,2018
35734.0,34070.0,2018
35734.0,34150.0,2018
35734.0,34258.0,2018
35734.0,35238.0,2018
35734.0,35556.0,2018
35734.0,35700.0,2018
35734.0,35734.0,2018
35734.0,35998.0,2018
35734.0,36471.0,2018
35734.0,37150.0,2018
35734.0,37532.0,2018
35734.0,37940.0,2018
35734.0,38164.0,2018
35734.0,39233.0,2018
35734.0,39314.0,2018
35734.0,39438.0,2018
35734.0,39497.0,2018
35734.0,39535.0,2018
35734.0,39691.0,2018
35939.0,30716.0,2018
35939.0,30759.0,2018
35939.0,30996.0,2018
35939.0,33251.0,2018
35939.0,33537.0,2018
35939.0,33596.0,2018
35939.0,33790.0,2018
35939.0,33804.0,2018
35939.0,34053.0,2018
35939.0,34231.0,2018
35939.0,34517.0,2018
35939.0,35254.0,2018
35939.0,35475.0,2018
35939.0,35637.0,2018
35939.0,35890.0,2018
35939.0,35939.0,2018
35939.0,36080.0,2018
35939.0,36714.0,2018
35939.0,36870.0,2018
35939.0,37354.0,2018
35939.0,37397.0,2018
35939.0,37427.0,2018
35939.0,37583.0,2018
35939.0,37710.0,2018
35939.0,38130.0,2018
35939.0,38970.0,2018
35939.0,39152.0,2018
35939.0,39470.0,2018
35939.0,39551.0,2018
35939.0,39675.0,2018
35939.0,39713.0,2018
35939.0,39730.0,2018
35939.0,39896.0,2018
35971.0,30694.0,2018
35971.0,30732.0,2018
35971.0,33170.0,2018
35971.0,33650.0,2018
35971.0,33936.0,2018
35971.0,34118.0,2018
35971.0,34592.0,2018
35971.0,35173.0,2018
35971.0,35190.0,2018
35971.0,35416.0,2018
35971.0,35459.0,2018
35971.0,35718.0,2018
35971.0,35971.0,2018
35971.0,36099.0,2018
35971.0,36110.0,2018
35971.0,36250.0,2018
35971.0,36331.0,2018
35971.0,36439.0,2018
35971.0,37192.0,2018
35971.0,37559.0,2018
35971.0,37796.0,2018
35971.0,38091.0,2018
35971.0,38571.0,2018
35971.0,39870.0,2018
35971.0,39926.0,2018
36617.0,33111.0,2018
36617.0,33197.0,2018
36617.0,33405.0,2018
36617.0,33618.0,2018
36617.0,33758.0,2018
36617.0,33855.0,2018
36617.0,34754.0,2018
36617.0,34894.0,2018
36617.0,34991.0,2018
36617.0,35297.0,2018
36617.0,35378.0,2018
36617.0,35432.0,2018
36617.0,35530.0,2018
36617.0,35599.0,2018
36617.0,35793.0,2018
36617.0,35858.0,2018
36617.0,35874.0,2018
36617.0,36013.0,2018
36617.0,36030.0,2018
36617.0,36056.0,2018
36617.0,36153.0,2018
36617.0,36358.0,2018
36617.0,36390.0,2018
36617.0,36536.0,2018
36617.0,36617.0,2018
36617.0,36650.0,2018
36617.0,36676.0,2018
36617.0,36757.0,2018
36617.0,36773.0,2018
36617.0,36811.0,2018
36617.0,36820.0,2018
36617.0,37095.0,2018
36617.0,37117.0,2018
36617.0,37176.0,2018
36617.0,37273.0,2018
36617.0,37494.0,2018
36617.0,37575.0,2018
36617.0,37877.0,2018
36617.0,37990.0,2018
36617.0,38598.0,2018
36617.0,38873.0,2018
36617.0,39411.0,2018
36617.0,39454.0,2018
36617.0,39969.0,2018
36692.0,34177.0,2018
36692.0,34436.0,2018
36692.0,34975.0,2018
36692.0,36692.0,2018
36692.0,37893.0,2018
36692.0,38210.0,2018
36692.0,39039.0,2018
36692.0,39390.0,2018
36692.0,39985.0,2018
37818.0,30856.0,2018
37818.0,30899.0,2018
37818.0,30970.0,2018
37818.0,33030.0,2018
37818.0,33065.0,2018
37818.0,33316.0,2018
37818.0,33529.0,2018
37818.0,34533.0,2018
37818.0,34550.0,2018
37818.0,34835.0,2018
37818.0,35130.0,2018
37818.0,35270.0,2018
37818.0,36633.0,2018
37818.0,36994.0,2018
37818.0,37621.0,2018
37818.0,37770.0,2018
37818.0,37818.0,2018
37818.0,37850.0,2018
37818.0,38199.0,2018
37818.0,38431.0,2018
37818.0,38539.0,2018
37818.0,39373.0,2018
37818.0,39900.0,2018
38490.0,30872.0,2018
38490.0,33456.0,2018
38490.0,33979.0,2018
38490.0,34134.0,2018
38490.0,34290.0,2018
38490.0,34959.0,2018
38490.0,35033.0,2018
38490.0,36234.0,2018
38490.0,36579.0,2018
38490.0,36854.0,2018
38490.0,37214.0,2018
38490.0,37451.0,2018
38490.0,37478.0,2018
38490.0,37516.0,2018
38490.0,38474.0,2018
38490.0,38490.0,2018
38490.0,38717.0,2018
38490.0,38733.0,2018
38490.0,38814.0,2018
38490.0,38830.0,2018
38490.0,38946.0,2018
38490.0,39136.0,2018
38490.0,39578.0,2018
38490.0,39632.0,2018
38490.0,39748.0,2018
39934.0,33154.0,2018
39934.0,33235.0,2018
39934.0,33391.0,2018
39934.0,33553.0,2018
39934.0,34371.0,2018
39934.0,35572.0,2018
39934.0,36137.0,2018
39934.0,36218.0,2018
39934.0,36790.0,2018
39934.0,37230.0,2018
39934.0,37419.0,2018
39934.0,37613.0,2018
39934.0,38113.0,2018
39934.0,39640.0,2018
39934.0,39659.0,2018
39934.0,39934.0,2018
41238.0,40037.0,2018
41238.0,40410.0,2018
41238.0,40479.0,2018
41238.0,40789.0,2018
41238.0,40800.0,2018
41238.0,40991.0,2018
41238.0,41025.0,2018
41238.0,41076.0,2018
41238.0,41238.0,2018
41238.0,41270.0,2018
41238.0,41530.0,2018
41238.0,41610.0,2018
41238.0,41793.0,2018
41238.0,41840.0,2018
41238.0,41912.0,2018
41238.0,41920.0,2018
41238.0,41998.0,2018
41238.0,42439.0,2018
41238.0,42498.0,2018
41238.0,42617.0,2018
41238.0,42633.0,2018
41238.0,42978.0,2018
41238.0,43079.0,2018
41238.0,43117.0,2018
41238.0,43257.0,2018
41238.0,43494.0,2018
41238.0,43591.0,2018
41238.0,43613.0,2018
41238.0,43656.0,2018
41238.0,44016.0,2018
41238.0,44075.0,2018
41238.0,44113.0,2018
41238.0,44199.0,2018
41238.0,44318.0,2018
41238.0,44512.0,2018
41238.0,44814.0,2018
41238.0,45071.0,2018
41238.0,45098.0,2018
41238.0,45276.0,2018
41238.0,45519.0,2018
41238.0,45950.0,2018
41238.0,46191.0,2018
41238.0,46337.0,2018
41238.0,46370.0,2018
41238.0,46558.0,2018
41238.0,46779.0,2018
41238.0,46914.0,2018
41238.0,47317.0,2018
41238.0,47511.0,2018
41238.0,47570.0,2018
41238.0,47937.0,2018
41238.0,48097.0,2018
41238.0,48216.0,2018
41238.0,48453.0,2018
41238.0,48739.0,2018
