tribunal,secao,subsecao,sede,municipio
TRF1,PI,Floriano,Floriano, Rio Grande do Piauí
TRF1,PI,Floriano,Floriano, Santo Inácio do Piauí
TRF1,PI,Floriano,Floriano, São João da Varjota
TRF1,PI,Floriano,Floriano, São José do Peixe
TRF1,PI,Floriano,Floriano, São Miguel do Fidalgo
TRF1,PI,Floriano,Floriano, Sebastião Leal
TRF1,PI,Floriano,Floriano, Tanque do Piauí
TRF1,PI,Floriano,Floriano, Uruçuí e Wall Ferraz.
TRF1,PI,Parnaíba,Parnaíba,   Bom   Princípio   do   Piauí
TRF1,PI,Parnaíba,Parnaíba,   Buriti   dos   Lopes
TRF1,PI,Parnaíba,Parnaíba, Cajueiro da Praia
TRF1,PI,Parnaíba,Parnaíba, Caraúbas do Piauí
TRF1,PI,Parnaíba,Parnaíba, Caxingó
TRF1,PI,Parnaíba,Parnaíba, Cocal
TRF1,PI,Parnaíba,Parnaíba, Cocal dos Alves
TRF1,PI,Parnaíba,Parnaíba, Ilha Grande
TRF1,PI,Parnaíba,Parnaíba, Joaquim Pires
TRF1,PI,Parnaíba,Parnaíba, Luís Correia
TRF1,PI,Parnaíba,Parnaíba, Murici dos Portelas
TRF1,PI,Parnaíba,Parnaíba, Piracuruca
TRF1,PI,Parnaíba,Parnaíba, São João da Fronteira
TRF1,PI,Parnaíba,Parnaíba, São José do Divino.
TRF1,PI,Picos,Picos,  Alagoinha  do  Piauí
TRF1,PI,Picos,Picos,  Alegrete  do  Piauí
TRF1,PI,Picos,Picos,  Aroazes
TRF1,PI,Picos,Picos, Aroeiras  do  Itaim
TRF1,PI,Picos,Picos,  Belém  do  Piauí
TRF1,PI,Picos,Picos,  Bocaina
TRF1,PI,Picos,Picos,  Caldeirão Grande  do  Piauí
TRF1,PI,Picos,Picos,  Campo  Grande  do  Piauí
TRF1,PI,Picos,Picos,  Caridade  do Piauí
TRF1,PI,Picos,Picos,   Curral   Novo   do   Piauí
TRF1,PI,Picos,Picos,   Dom   Expedito   Lopes
TRF1,PI,Picos,Picos, Francisco      Macedo
TRF1,PI,Picos,Picos,      Francisco      Santos
TRF1,PI,Picos,Picos,      Fronteiras
TRF1,PI,Picos,Picos, Geminiano
TRF1,PI,Picos,Picos,  Inhuma
TRF1,PI,Picos,Picos,  Ipiranga  do  Piauí
TRF1,PI,Picos,Picos,  Itainópolis
TRF1,PI,Picos,Picos,  Jaicós
TRF1,PI,Picos,Picos, Lagoa do Sítio
TRF1,PI,Picos,Picos, Marcolândia
TRF1,PI,Picos,Picos, Massapê do Piauí
TRF1,PI,Picos,Picos, Monsenhor Hipólito
TRF1,PI,Picos,Picos,  Novo  Oriente  do  Piauí
TRF1,PI,Picos,Picos,  Padre  Marcos
TRF1,PI,Picos,Picos,  Paquetá
TRF1,PI,Picos,Picos, Patos do Piauí
TRF1,PI,Picos,Picos, Pimenteiras
TRF1,PI,Picos,Picos, Pio IX
TRF1,PI,Picos,Picos, Santana do Piauí
TRF1,PI,Picos,Picos, Santo Antônio  de  Lisboa
TRF1,PI,Picos,Picos,  São  João  da  Canabrava
TRF1,PI,Picos,Picos,  São  José  do Piauí
TRF1,PI,Picos,Picos,  São  Julião
TRF1,PI,Picos,Picos,  São  Luis  do  Piauí
TRF1,PI,Picos,Picos,  Simões
TRF1,PI,Picos,Picos,  Sussuapara
TRF1,PI,Picos,Picos, Valença do Piauí
TRF1,PI,Picos,Picos, Vera Mendes
TRF1,PI,Picos,Picos, Vila Nova do Piauí.
TRF1,PI,São Raimundo Nonato,São  Raimundo  Nonato,  Acauã
TRF1,PI,São Raimundo Nonato,São  Raimundo  Nonato,  Alvorada  do  Gurguéia
TRF1,PI,São Raimundo Nonato,São  Raimundo  Nonato, Anísio  de  Abreu
TRF1,PI,São Raimundo Nonato,São  Raimundo  Nonato,  Bela  Vista  do  Piauí
TRF1,PI,São Raimundo Nonato,São  Raimundo  Nonato,  Betânia  do  Piauí
TRF1,PI,São Raimundo Nonato,São  Raimundo  Nonato, Bonfim   do   Piauí
TRF1,PI,São Raimundo Nonato,São  Raimundo  Nonato,   Brejo   do   Piauí
TRF1,PI,São Raimundo Nonato,São  Raimundo  Nonato,   Campinas   do   Piauí
TRF1,PI,São Raimundo Nonato,São  Raimundo  Nonato, Campo   Alegre   do   Fidalgo
TRF1,PI,São Raimundo Nonato,São  Raimundo  Nonato,   Canto   do   Buriti
TRF1,PI,São Raimundo Nonato,São  Raimundo  Nonato,   Capitão Gervásio   Oliveira
TRF1,PI,São Raimundo Nonato,São  Raimundo  Nonato,   Caracol
TRF1,PI,São Raimundo Nonato,São  Raimundo  Nonato,   Coronel   José   Dias
TRF1,PI,São Raimundo Nonato,São  Raimundo  Nonato,   Dirceu Arcoverde
TRF1,PI,São Raimundo Nonato,São  Raimundo  Nonato,  Dom  Inocêncio
TRF1,PI,São Raimundo Nonato,São  Raimundo  Nonato,  Fartura  do  Piauí
TRF1,PI,São Raimundo Nonato,São  Raimundo  Nonato,  Guaribas
TRF1,PI,São Raimundo Nonato,São  Raimundo  Nonato, Jacobina do Piauí
TRF1,PI,São Raimundo Nonato,São  Raimundo  Nonato, João Costa
TRF1,PI,São Raimundo Nonato,São  Raimundo  Nonato, Jurema
TRF1,PI,São Raimundo Nonato,São  Raimundo  Nonato, Lagoa do Barro do Piauí
TRF1,PI,São Raimundo Nonato,São  Raimundo  Nonato,  Nova  Santa  Rita
TRF1,PI,São Raimundo Nonato,São  Raimundo  Nonato,  Paes  Landim
TRF1,PI,São Raimundo Nonato,São  Raimundo  Nonato,  Pajeú  do  Piauí
TRF1,PI,São Raimundo Nonato,São  Raimundo  Nonato, Paulistana
TRF1,PI,São Raimundo Nonato,São  Raimundo  Nonato,  Pedro  Laurentino
TRF1,PI,São Raimundo Nonato,São  Raimundo  Nonato,  Queimada  Nova
TRF1,PI,São Raimundo Nonato,São  Raimundo  Nonato,  Ribeira  do Piauí
TRF1,PI,São Raimundo Nonato,São  Raimundo  Nonato, São Braz do Piauí
TRF1,PI,São Raimundo Nonato,São  Raimundo  Nonato, São Francisco de Assis do Piauí
TRF1,PI,São Raimundo Nonato,São  Raimundo  Nonato, São   João   do   Piauí
TRF1,PI,São Raimundo Nonato,São  Raimundo  Nonato,   São   Lourenço   do   Piauí
TRF1,PI,São Raimundo Nonato,São  Raimundo  Nonato,   Simplício Mendes
TRF1,PI,São Raimundo Nonato,São  Raimundo  Nonato,  Socorro  do  Piauí
TRF1,PI,São Raimundo Nonato,São  Raimundo  Nonato,  Tamboril  do  Piauí  e  Várzea Branca.
TRF1,Rondônia,Seção Judiciária,Porto     Velho,     Alto     Paraíso
TRF1,Rondônia,Seção Judiciária,Porto     Velho,     Ariquemes
TRF1,Rondônia,Seção Judiciária,Porto     Velho,     Buritis
TRF1,Rondônia,Seção Judiciária,Porto     Velho, Cacaulândia
TRF1,Rondônia,Seção Judiciária,Porto     Velho,   Campo   Novo   de   Rondônia
TRF1,Rondônia,Seção Judiciária,Porto     Velho,   Candeias   do Jamari
TRF1,Rondônia,Seção Judiciária,Porto     Velho,  Cujubim
TRF1,Rondônia,Seção Judiciária,Porto     Velho,  Governador  Jorge  Teixeira
TRF1,Rondônia,Seção Judiciária,Porto     Velho,  Itapuã  do Oeste
TRF1,Rondônia,Seção Judiciária,Porto     Velho, Jaru
TRF1,Rondônia,Seção Judiciária,Porto     Velho, Machadinho d'Oeste
TRF1,Rondônia,Seção Judiciária,Porto     Velho, Monte Negro
TRF1,Rondônia,Seção Judiciária,Porto     Velho, Rio Crespo
TRF1,Rondônia,Seção Judiciária,Porto     Velho, Theobroma
TRF1,Rondônia,Seção Judiciária,Porto     Velho, Vale do Anari.
TRF1,RO,Guajará-Mirim,Guajará-Mirim, Nova Mamoré.
TRF1,RO,Ji-Paraná,Ji-Paraná, Alta Floresta D’Oeste
TRF1,RO,Ji-Paraná,Ji-Paraná, Alto Alegre dos Parecis
TRF1,RO,Ji-Paraná,Ji-Paraná, Alvorada  d’Oeste
TRF1,RO,Ji-Paraná,Ji-Paraná,  Cacoal
TRF1,RO,Ji-Paraná,Ji-Paraná,  Castanheiras
TRF1,RO,Ji-Paraná,Ji-Paraná,  Costa  Marques
TRF1,RO,Ji-Paraná,Ji-Paraná, Ministro  Andreazza
TRF1,RO,Ji-Paraná,Ji-Paraná,  Mirante  da  Serra
TRF1,RO,Ji-Paraná,Ji-Paraná,  Nova  Brasilândia d’Oeste
TRF1,RO,Ji-Paraná,Ji-Paraná, Nova União
TRF1,RO,Ji-Paraná,Ji-Paraná, Novo Horizonte do Oeste
TRF1,RO,Ji-Paraná,Ji-Paraná, Ouro Preto do    Oeste
TRF1,RO,Ji-Paraná,Ji-Paraná,    Parecis
TRF1,RO,Ji-Paraná,Ji-Paraná,    Presidente    Médici
TRF1,RO,Ji-Paraná,Ji-Paraná,    Primavera    de Rondônia
TRF1,RO,Ji-Paraná,Ji-Paraná,   Rolim   de   Moura
TRF1,RO,Ji-Paraná,Ji-Paraná,   Santa   Luzia   d’Oeste
TRF1,RO,Ji-Paraná,Ji-Paraná,   São Felipe d’Oeste
TRF1,RO,Ji-Paraná,Ji-Paraná, São Francisco do Guaporé
TRF1,RO,Ji-Paraná,Ji-Paraná, São Miguel do Guaporé
TRF1,RO,Ji-Paraná,Ji-Paraná,   Seringueiras
TRF1,RO,Ji-Paraná,Ji-Paraná,   Teixeirópolis
TRF1,RO,Ji-Paraná,Ji-Paraná,   Urupá
TRF1,RO,Ji-Paraná,Ji-Paraná,   Vale   do Paraíso.
TRF1,RO,Vilhena,Vilhena,   Cabixi
TRF1,RO,Vilhena,Vilhena,   Cerejeiras
TRF1,RO,Vilhena,Vilhena,   Chupinguaia
TRF1,RO,Vilhena,Vilhena,   Colorado   do Oeste
TRF1,RO,Vilhena,Vilhena,   Corumbiara
TRF1,RO,Vilhena,Vilhena,   Espigão   d’Oeste
TRF1,RO,Vilhena,Vilhena,   Pimenta   Bueno
TRF1,RO,Vilhena,Vilhena, Pimenteiras do Oeste.
TRF1,Roraima,Seção Judiciária,Boa Vista,     Alto  Alegre
TRF1,Roraima,Seção Judiciária,Boa Vista,     Amajari
TRF1,Roraima,Seção Judiciária,Boa Vista,     Bonfim
TRF1,Roraima,Seção Judiciária,Boa Vista,     Cantá
TRF1,Roraima,Seção Judiciária,Boa Vista, Caracaraí
TRF1,Roraima,Seção Judiciária,Boa Vista,    Caroebe
TRF1,Roraima,Seção Judiciária,Boa Vista,    Iracema
TRF1,Roraima,Seção Judiciária,Boa Vista,    Mucajaí
TRF1,Roraima,Seção Judiciária,Boa Vista,    Normandia
TRF1,Roraima,Seção Judiciária,Boa Vista, Pacaraima
TRF1,Roraima,Seção Judiciária,Boa Vista,   Rorainópolis
TRF1,Roraima,Seção Judiciária,Boa Vista,   São João da Baliza
TRF1,Roraima,Seção Judiciária,Boa Vista,   São Luiz
TRF1,Roraima,Seção Judiciária,Boa Vista, Uiramutã.
TRF1,Tocantins,Seção Judiciária,Palmas,     Abreulândia
TRF1,Tocantins,Seção Judiciária,Palmas,     Aparecida     do     Rio     Negro
TRF1,Tocantins,Seção Judiciária,Palmas, Araguacema
TRF1,Tocantins,Seção Judiciária,Palmas,    Barrolândia
TRF1,Tocantins,Seção Judiciária,Palmas,    Bom    Jesus    do    Tocantins
TRF1,Tocantins,Seção Judiciária,Palmas, Brejinho de Nazaré
TRF1,Tocantins,Seção Judiciária,Palmas, Caseara
TRF1,Tocantins,Seção Judiciária,Palmas, Centenário
TRF1,Tocantins,Seção Judiciária,Palmas, Chapada de Areia
TRF1,Tocantins,Seção Judiciária,Palmas, Colméia
TRF1,Tocantins,Seção Judiciária,Palmas,   Cristalândia
TRF1,Tocantins,Seção Judiciária,Palmas,   Divinópolis   do   Tocantins
TRF1,Tocantins,Seção Judiciária,Palmas,   Dois Irmãos   do   Tocantins
TRF1,Tocantins,Seção Judiciária,Palmas,   Fátima
TRF1,Tocantins,Seção Judiciária,Palmas,   Fortaleza   do   Tabocão
TRF1,Tocantins,Seção Judiciária,Palmas, Goianorte
TRF1,Tocantins,Seção Judiciária,Palmas,  Guaraí
TRF1,Tocantins,Seção Judiciária,Palmas,  Ipueiras
TRF1,Tocantins,Seção Judiciária,Palmas,  Itacajá
TRF1,Tocantins,Seção Judiciária,Palmas,  Itapiratins
TRF1,Tocantins,Seção Judiciária,Palmas,  Lagoa  da Confusão
TRF1,Tocantins,Seção Judiciária,Palmas,     Lagoa     do     Tocantins
TRF1,Tocantins,Seção Judiciária,Palmas,     Lajeado
TRF1,Tocantins,Seção Judiciária,Palmas,     Lizarda
TRF1,Tocantins,Seção Judiciária,Palmas, Marianópolis    do    Tocantins
TRF1,Tocantins,Seção Judiciária,Palmas,    Mateiros
TRF1,Tocantins,Seção Judiciária,Palmas,    Miracema    do Tocantins
TRF1,Tocantins,Seção Judiciária,Palmas,  Miranorte
TRF1,Tocantins,Seção Judiciária,Palmas,  Monte  do  Carmo
TRF1,Tocantins,Seção Judiciária,Palmas,  Monte  Santo  do Tocantins
TRF1,Tocantins,Seção Judiciária,Palmas,  Nova  Rosalândia
TRF1,Tocantins,Seção Judiciária,Palmas,  Novo  Acordo
TRF1,Tocantins,Seção Judiciária,Palmas,  Oliveira  de Fátima
TRF1,Tocantins,Seção Judiciária,Palmas,  Paraíso  do  Tocantins
TRF1,Tocantins,Seção Judiciária,Palmas,  Pedro  Afonso
TRF1,Tocantins,Seção Judiciária,Palmas,  Pequizeiro
TRF1,Tocantins,Seção Judiciária,Palmas, Pindorama  do  Tocantins
TRF1,Tocantins,Seção Judiciária,Palmas,  Pium
TRF1,Tocantins,Seção Judiciária,Palmas,  Ponte  Alta  do  Tocantins
TRF1,Tocantins,Seção Judiciária,Palmas, Porto  Nacional
TRF1,Tocantins,Seção Judiciária,Palmas,  Pugmil
TRF1,Tocantins,Seção Judiciária,Palmas,  Recursolândia
TRF1,Tocantins,Seção Judiciária,Palmas,  Rio  dos  Bois
TRF1,Tocantins,Seção Judiciária,Palmas,  Rio Sono
TRF1,Tocantins,Seção Judiciária,Palmas,  Santa  Maria  do  Tocantins
TRF1,Tocantins,Seção Judiciária,Palmas,  Santa  Rita  do  Tocantins
TRF1,Tocantins,Seção Judiciária,Palmas, Santa   Tereza   do   Tocantins
TRF1,Tocantins,Seção Judiciária,Palmas,   São   Félix   do   Tocantins
TRF1,Tocantins,Seção Judiciária,Palmas, Silvanópolis
TRF1,Tocantins,Seção Judiciária,Palmas, Tocantínia
TRF1,Tocantins,Seção Judiciária,Palmas, Tupirama.
TRF1,TO,Araguaína,Araguaína,  Aguiarnópolis
TRF1,TO,Araguaína,Araguaína,  Ananás
TRF1,TO,Araguaína,Araguaína,  Angico
TRF1,TO,Araguaína,Araguaína,  Aragominas
TRF1,TO,Araguaína,Araguaína, Araguanã
TRF1,TO,Araguaína,Araguaína, Araguatins
TRF1,TO,Araguaína,Araguaína, Arapoema
TRF1,TO,Araguaína,Araguaína, Augustinópolis
TRF1,TO,Araguaína,Araguaína, Axixá do Tocantins
TRF1,TO,Araguaína,Araguaína, Babaçulândia
TRF1,TO,Araguaína,Araguaína, Bandeirantes do Tocantins
TRF1,TO,Araguaína,Araguaína, Barra do Ouro
TRF1,TO,Araguaína,Araguaína, Bernardo Sayão
TRF1,TO,Araguaína,Araguaína, Brasilândia do Tocantins
TRF1,TO,Araguaína,Araguaína, Buriti do Tocantins
TRF1,TO,Araguaína,Araguaína, Cachoeirinha
TRF1,TO,Araguaína,Araguaína, Campos Lindos
TRF1,TO,Araguaína,Araguaína, Carmolândia
TRF1,TO,Araguaína,Araguaína, Carrasco    Bonito
TRF1,TO,Araguaína,Araguaína,    Colinas    do    Tocantins
TRF1,TO,Araguaína,Araguaína,    Couto    de Magalhães
TRF1,TO,Araguaína,Araguaína,  Darcinópolis
TRF1,TO,Araguaína,Araguaína,  Esperantina
TRF1,TO,Araguaína,Araguaína,  Filadélfia
TRF1,TO,Araguaína,Araguaína,  Goiatins
TRF1,TO,Araguaína,Araguaína, Itaguatins
TRF1,TO,Araguaína,Araguaína,   Itaporã   do   Tocantins
TRF1,TO,Araguaína,Araguaína,   Juarina
TRF1,TO,Araguaína,Araguaína,   Luzinópolis
TRF1,TO,Araguaína,Araguaína, Maurilândia   do   Tocantins
TRF1,TO,Araguaína,Araguaína,   Muricilândia
