comarca_id,comarca,tribunal,estado_id,estado,n_municipios,entrancia,juizes
1507,correia pinto,TJSC,24.0,SC,2.0,,
1508,criciuma,TJSC,24.0,SC,4.0,,
1509,cunha pora,TJSC,24.0,SC,1.0,,
1510,curitibanos,TJSC,24.0,SC,4.0,,
1511,descanso,TJSC,24.0,SC,3.0,,
1512,dionisio cerqueira,TJSC,24.0,SC,2.0,,
1513,florianopolis,TJSC,24.0,SC,1.0,,
1514,forquilhinha,TJSC,24.0,SC,1.0,,
1515,fraiburgo,TJSC,24.0,SC,2.0,,
1516,garopaba,TJSC,24.0,SC,2.0,,
1517,garuva,TJSC,24.0,SC,1.0,,
1518,gaspar,TJSC,24.0,SC,2.0,,
1519,guaramirim,TJSC,24.0,SC,3.0,,
1520,herval doeste,TJSC,24.0,SC,1.0,,
1521,ibirama,TJSC,24.0,SC,2.0,,
1522,icara,TJSC,24.0,SC,1.0,,
1523,imarui,TJSC,24.0,SC,1.0,,
1524,imbituba,TJSC,24.0,SC,1.0,,
1525,indaial,TJSC,24.0,SC,1.0,,
1526,ipumirim,TJSC,24.0,SC,3.0,,
1527,ita,TJSC,24.0,SC,2.0,,
1528,itaiopolis,TJSC,24.0,SC,2.0,,
1529,itajai,TJSC,24.0,SC,1.0,,
1530,itapema,TJSC,24.0,SC,1.0,,
1531,itapiranga,TJSC,24.0,SC,3.0,,
1532,itapoa,TJSC,24.0,SC,1.0,,
1533,ituporanga,TJSC,24.0,SC,7.0,,
1534,jaguaruna,TJSC,24.0,SC,3.0,,
1535,jaragua do sul,TJSC,24.0,SC,2.0,,
1536,joacaba,TJSC,24.0,SC,5.0,,
1537,joinville,TJSC,24.0,SC,1.0,,
1538,lages,TJSC,24.0,SC,5.0,,
1539,laguna,TJSC,24.0,SC,1.0,,
1540,lebon regis,TJSC,24.0,SC,1.0,,
1541,mafra,TJSC,24.0,SC,1.0,,
1542,maravilha,TJSC,24.0,SC,5.0,,
1543,modelo,TJSC,24.0,SC,4.0,,
1544,mondai,TJSC,24.0,SC,3.0,,
1545,navegantes,TJSC,24.0,SC,2.0,,
1546,orleans,TJSC,24.0,SC,1.0,,
1547,otacilio costa,TJSC,24.0,SC,2.0,,
1548,palhoca,TJSC,24.0,SC,1.0,,
1549,palmitos,TJSC,24.0,SC,2.0,,
1550,papanduva,TJSC,24.0,SC,2.0,,
1551,pinhalzinho,TJSC,24.0,SC,3.0,,
1552,pomerode,TJSC,24.0,SC,1.0,,
1553,ponte serrada,TJSC,24.0,SC,3.0,,
1554,porto belo,TJSC,24.0,SC,2.0,,
1555,porto uniao,TJSC,24.0,SC,3.0,,
1556,presidente getulio,TJSC,24.0,SC,4.0,,
1557,quilombo,TJSC,24.0,SC,4.0,,
1558,rio do campo,TJSC,24.0,SC,1.0,,
1559,rio do oeste,TJSC,24.0,SC,2.0,,
1560,rio do sul,TJSC,24.0,SC,5.0,,
1561,rio negrinho,TJSC,24.0,SC,1.0,,
1562,santa cecilia,TJSC,24.0,SC,2.0,,
1563,santa rosa do sul,TJSC,24.0,SC,4.0,,
1564,santo amaro da imperatriz,TJSC,24.0,SC,6.0,,
1565,sao bento do sul,TJSC,24.0,SC,2.0,,
1566,sao carlos,TJSC,24.0,SC,3.0,,
1567,sao domingos,TJSC,24.0,SC,3.0,,
1568,sao francisco do sul,TJSC,24.0,SC,2.0,,
1569,sao joao batista,TJSC,24.0,SC,3.0,,
1570,sao joaquim,TJSC,24.0,SC,3.0,,
1571,sao jose,TJSC,24.0,SC,2.0,,
1572,sao jose do cedro,TJSC,24.0,SC,3.0,,
1573,sao lourenco do oeste,TJSC,24.0,SC,3.0,,
1574,sao miguel do oeste,TJSC,24.0,SC,5.0,,
1575,seara,TJSC,24.0,SC,3.0,,
1576,sombrio,TJSC,24.0,SC,2.0,,
1577,taio,TJSC,24.0,SC,3.0,,
1578,tangara,TJSC,24.0,SC,3.0,,
1579,tijucas,TJSC,24.0,SC,2.0,,
1580,timbo,TJSC,24.0,SC,4.0,,
1581,trombudo central,TJSC,24.0,SC,4.0,,
1582,tubarao,TJSC,24.0,SC,2.0,,
1583,turvo,TJSC,24.0,SC,6.0,,
1584,urubici,TJSC,24.0,SC,2.0,,
1585,urussanga,TJSC,24.0,SC,3.0,,
1586,videira,TJSC,24.0,SC,4.0,,
1587,xanxere,TJSC,24.0,SC,3.0,,
1588,xaxim,TJSC,24.0,SC,4.0,,
1589,amparo de sao francisco,TJSE,25.0,SE,1.0,,
1590,aquidaba,TJSE,25.0,SE,1.0,,
1591,aracaju,TJSE,25.0,SE,1.0,,
1592,araua,TJSE,25.0,SE,1.0,,
1593,areia branca,TJSE,25.0,SE,1.0,,
1594,barra dos coqueiros,TJSE,25.0,SE,1.0,,
1595,boquim,TJSE,25.0,SE,1.0,,
1596,brejo grande,TJSE,25.0,SE,1.0,,
1597,campo do brito,TJSE,25.0,SE,1.0,,
1598,canhoba,TJSE,25.0,SE,1.0,,
1599,caninde de sao francisco,TJSE,25.0,SE,1.0,,
1600,capela,TJSE,25.0,SE,1.0,,
1601,carira,TJSE,25.0,SE,1.0,,
1602,carmopolis,TJSE,25.0,SE,1.0,,
1603,cedro de sao joao,TJSE,25.0,SE,1.0,,
1604,cristinapolis,TJSE,25.0,SE,1.0,,
1605,cumbe,TJSE,25.0,SE,1.0,,
1606,divina pastora,TJSE,25.0,SE,1.0,,
1607,estancia,TJSE,25.0,SE,1.0,,
1608,feira nova,TJSE,25.0,SE,1.0,,
1609,frei paulo,TJSE,25.0,SE,1.0,,
1610,gararu,TJSE,25.0,SE,1.0,,
1611,general maynard,TJSE,25.0,SE,1.0,,
1612,gracho cardoso,TJSE,25.0,SE,1.0,,
1613,ilha das flores,TJSE,25.0,SE,1.0,,
1614,indiaroba,TJSE,25.0,SE,1.0,,
1615,itabaiana,TJSE,25.0,SE,1.0,,
1616,itabaianinha,TJSE,25.0,SE,1.0,,
1617,itabi,TJSE,25.0,SE,1.0,,
1618,itaporanga dajuda,TJSE,25.0,SE,1.0,,
1619,japaratuba,TJSE,25.0,SE,1.0,,
1620,japoata,TJSE,25.0,SE,1.0,,
1621,lagarto,TJSE,25.0,SE,1.0,,
1622,laranjeiras,TJSE,25.0,SE,1.0,,
1623,macambira,TJSE,25.0,SE,1.0,,
1624,malhada dos bois,TJSE,25.0,SE,1.0,,
1625,malhador,TJSE,25.0,SE,1.0,,
1626,maruim,TJSE,25.0,SE,1.0,,
1627,moita bonita,TJSE,25.0,SE,1.0,,
1628,monte alegre de sergipe,TJSE,25.0,SE,1.0,,
1629,muribeca,TJSE,25.0,SE,1.0,,
1630,neopolis,TJSE,25.0,SE,1.0,,
1631,nossa senhora aparecida,TJSE,25.0,SE,1.0,,
1632,nossa senhora da gloria,TJSE,25.0,SE,1.0,,
1633,nossa senhora das dores,TJSE,25.0,SE,1.0,,
1634,nossa senhora de lourdes,TJSE,25.0,SE,1.0,,
1635,nossa senhora do socorro,TJSE,25.0,SE,1.0,,
1636,pacatuba,TJSE,25.0,SE,1.0,,
1637,pedra mole,TJSE,25.0,SE,1.0,,
1638,pedrinhas,TJSE,25.0,SE,1.0,,
1639,pinhao,TJSE,25.0,SE,1.0,,
1640,pirambu,TJSE,25.0,SE,1.0,,
1641,poco redondo,TJSE,25.0,SE,1.0,,
1642,poco verde,TJSE,25.0,SE,1.0,,
1643,porto da folha,TJSE,25.0,SE,1.0,,
1644,propria,TJSE,25.0,SE,1.0,,
1645,riachao do dantas,TJSE,25.0,SE,1.0,,
1646,riachuelo,TJSE,25.0,SE,1.0,,
1647,ribeiropolis,TJSE,25.0,SE,1.0,,
1648,rosario do catete,TJSE,25.0,SE,1.0,,
1649,salgado,TJSE,25.0,SE,1.0,,
1650,santa luzia do itanhy,TJSE,25.0,SE,1.0,,
1651,santa rosa de lima,TJSE,25.0,SE,1.0,,
1652,santana do sao francisco,TJSE,25.0,SE,1.0,,
1653,santo amaro das brotas,TJSE,25.0,SE,1.0,,
1654,sao cristovao,TJSE,25.0,SE,1.0,,
1655,sao domingos,TJSE,25.0,SE,1.0,,
1656,sao francisco,TJSE,25.0,SE,1.0,,
1657,sao miguel do aleixo,TJSE,25.0,SE,1.0,,
1658,simao dias,TJSE,25.0,SE,1.0,,
1659,siriri,TJSE,25.0,SE,1.0,,
1660,telha,TJSE,25.0,SE,1.0,,
1661,tobias barreto,TJSE,25.0,SE,1.0,,
1662,tomar do geru,TJSE,25.0,SE,1.0,,
1663,umbauba,TJSE,25.0,SE,1.0,,
1664,adamantina,TJSP,26.0,SP,2.0,1.0,
1665,aguai,TJSP,26.0,SP,1.0,1.0,
1666,aguas de lindoia,TJSP,26.0,SP,2.0,1.0,
1667,agudos,TJSP,26.0,SP,2.0,1.0,
1668,altinopolis,TJSP,26.0,SP,2.0,1.0,
1669,americana,TJSP,26.0,SP,1.0,3.0,
1670,americo brasiliense,TJSP,26.0,SP,4.0,1.0,
1671,amparo,TJSP,26.0,SP,2.0,3.0,
1672,andradina,TJSP,26.0,SP,4.0,3.0,
1673,angatuba,TJSP,26.0,SP,2.0,1.0,
1674,aparecida,TJSP,26.0,SP,2.0,1.0,
1675,apiai,TJSP,26.0,SP,5.0,1.0,
1676,aracatuba,TJSP,26.0,SP,2.0,3.0,
1677,araraquara,TJSP,26.0,SP,3.0,3.0,
1678,araras,TJSP,26.0,SP,1.0,3.0,
1679,artur nogueira,TJSP,26.0,SP,3.0,2.0,
1680,aruja,TJSP,26.0,SP,1.0,2.0,
1681,assis,TJSP,26.0,SP,4.0,3.0,
1682,atibaia,TJSP,26.0,SP,1.0,3.0,
1683,auriflama,TJSP,26.0,SP,2.0,1.0,
1684,avare,TJSP,26.0,SP,2.0,3.0,
1685,bananal,TJSP,26.0,SP,3.0,1.0,
1686,bariri,TJSP,26.0,SP,2.0,1.0,
1687,barra bonita,TJSP,26.0,SP,2.0,1.0,
1688,barretos,TJSP,26.0,SP,2.0,3.0,
1689,barueri,TJSP,26.0,SP,2.0,3.0,
1690,bastos,TJSP,26.0,SP,2.0,1.0,
1691,batatais,TJSP,26.0,SP,1.0,2.0,
1692,bauru,TJSP,26.0,SP,3.0,3.0,
1693,bebedouro,TJSP,26.0,SP,1.0,2.0,
1694,bertioga,TJSP,26.0,SP,1.0,1.0,
1695,bilac,TJSP,26.0,SP,3.0,1.0,
1696,boituva,TJSP,26.0,SP,2.0,2.0,
1697,borborema,TJSP,26.0,SP,1.0,1.0,
1698,botucatu,TJSP,26.0,SP,2.0,3.0,
1699,braganca paulista,TJSP,26.0,SP,4.0,3.0,
1700,brodowski,TJSP,26.0,SP,1.0,1.0,
1701,brotas,TJSP,26.0,SP,2.0,1.0,
1702,buri,TJSP,26.0,SP,1.0,1.0,
1703,buritama,TJSP,26.0,SP,5.0,1.0,
1704,cabreuva,TJSP,26.0,SP,1.0,1.0,
1705,cacapava,TJSP,26.0,SP,2.0,2.0,
1706,cachoeira paulista,TJSP,26.0,SP,2.0,1.0,
1707,caconde,TJSP,26.0,SP,2.0,1.0,
1708,cafelandia,TJSP,26.0,SP,3.0,1.0,
1709,caieiras,TJSP,26.0,SP,1.0,2.0,
1710,cajamar,TJSP,26.0,SP,1.0,2.0,
1711,cajuru,TJSP,26.0,SP,3.0,1.0,
1712,campinas,TJSP,26.0,SP,1.0,3.0,
1713,campo limpo paulista,TJSP,26.0,SP,1.0,2.0,
1714,campos do jordao,TJSP,26.0,SP,1.0,1.0,
1715,cananeia,TJSP,26.0,SP,1.0,1.0,
1716,candido mota,TJSP,26.0,SP,1.0,1.0,
1717,capao bonito,TJSP,26.0,SP,3.0,2.0,
1718,capivari,TJSP,26.0,SP,3.0,1.0,
1719,caraguatatuba,TJSP,26.0,SP,1.0,3.0,
1720,carapicuiba,TJSP,26.0,SP,1.0,3.0,
1721,cardoso,TJSP,26.0,SP,3.0,1.0,
1722,casa branca,TJSP,26.0,SP,2.0,2.0,
1723,catanduva,TJSP,26.0,SP,4.0,3.0,
1724,cerqueira cesar,TJSP,26.0,SP,3.0,1.0,
1725,cerquilho,TJSP,26.0,SP,1.0,1.0,
1726,chavantes,TJSP,26.0,SP,2.0,1.0,
1727,colina,TJSP,26.0,SP,2.0,1.0,
1728,conchal,TJSP,26.0,SP,1.0,1.0,
1729,conchas,TJSP,26.0,SP,3.0,1.0,
1730,cordeiropolis,TJSP,26.0,SP,1.0,1.0,
1731,cosmopolis,TJSP,26.0,SP,1.0,1.0,
1732,cotia,TJSP,26.0,SP,1.0,3.0,
1733,cravinhos,TJSP,26.0,SP,2.0,1.0,
1734,cruzeiro,TJSP,26.0,SP,2.0,2.0,
1735,cubatao,TJSP,26.0,SP,1.0,2.0,
1736,cunha,TJSP,26.0,SP,1.0,1.0,
1737,descalvado,TJSP,26.0,SP,1.0,1.0,
1738,diadema,TJSP,26.0,SP,1.0,3.0,
1739,dois corregos,TJSP,26.0,SP,1.0,1.0,
1740,dracena,TJSP,26.0,SP,2.0,2.0,
1741,duartina,TJSP,26.0,SP,4.0,1.0,
1742,eldorado,TJSP,26.0,SP,2.0,1.0,
1743,espirito santo do pinhal,TJSP,26.0,SP,2.0,1.0,
1744,estrela doeste,TJSP,26.0,SP,5.0,1.0,
1745,fartura,TJSP,26.0,SP,2.0,1.0,
1746,fernandopolis,TJSP,26.0,SP,4.0,3.0,
1747,ferraz de vasconcelos,TJSP,26.0,SP,1.0,3.0,
1748,florida paulista,TJSP,26.0,SP,1.0,1.0,
1749,franca,TJSP,26.0,SP,5.0,3.0,
1750,francisco morato,TJSP,26.0,SP,1.0,3.0,
1751,franco da rocha,TJSP,26.0,SP,1.0,2.0,
1752,galia,TJSP,26.0,SP,2.0,1.0,
1753,garca,TJSP,26.0,SP,4.0,1.0,
1754,general salgado,TJSP,26.0,SP,3.0,1.0,
1755,getulina,TJSP,26.0,SP,2.0,1.0,
1756,guaira,TJSP,26.0,SP,1.0,1.0,
1757,guara,TJSP,26.0,SP,1.0,1.0,
1758,guararapes,TJSP,26.0,SP,2.0,1.0,
1759,guararema,TJSP,26.0,SP,1.0,1.0,
1760,guaratingueta,TJSP,26.0,SP,1.0,3.0,
1761,guariba,TJSP,26.0,SP,2.0,1.0,
1762,guaruja,TJSP,26.0,SP,1.0,3.0,
1763,guarulhos,TJSP,26.0,SP,1.0,3.0,
1764,hortolandia,TJSP,26.0,SP,1.0,2.0,
1765,iacanga,TJSP,26.0,SP,1.0,1.0,
1766,ibate,TJSP,26.0,SP,1.0,1.0,
1767,ibitinga,TJSP,26.0,SP,2.0,2.0,
1768,ibiuna,TJSP,26.0,SP,1.0,2.0,
1769,iepe,TJSP,26.0,SP,2.0,1.0,
1770,igarapava,TJSP,26.0,SP,3.0,1.0,
1771,iguape,TJSP,26.0,SP,2.0,1.0,
1772,ilha solteira,TJSP,26.0,SP,2.0,1.0,
1773,ilhabela,TJSP,26.0,SP,1.0,1.0,
1774,indaiatuba,TJSP,26.0,SP,1.0,3.0,
1775,ipaucu,TJSP,26.0,SP,2.0,1.0,
1776,ipua,TJSP,26.0,SP,1.0,1.0,
1777,itabera,TJSP,26.0,SP,1.0,1.0,
1778,itai,TJSP,26.0,SP,1.0,1.0,
1779,itajobi,TJSP,26.0,SP,2.0,1.0,
1780,itanhaem,TJSP,26.0,SP,1.0,3.0,
1781,itapecerica da serra,TJSP,26.0,SP,3.0,3.0,
1782,itapetininga,TJSP,26.0,SP,3.0,3.0,
1783,itapeva,TJSP,26.0,SP,4.0,3.0,
1784,itapevi,TJSP,26.0,SP,1.0,3.0,
1785,itapira,TJSP,26.0,SP,1.0,2.0,
1786,itapolis,TJSP,26.0,SP,1.0,1.0,
1787,itaporanga,TJSP,26.0,SP,3.0,1.0,
1788,itaquaquecetuba,TJSP,26.0,SP,1.0,3.0,
1789,itarare,TJSP,26.0,SP,2.0,1.0,
1790,itariri,TJSP,26.0,SP,2.0,1.0,
1791,itatiba,TJSP,26.0,SP,2.0,2.0,
1792,itatinga,TJSP,26.0,SP,1.0,1.0,
1793,itirapina,TJSP,26.0,SP,2.0,1.0,
1794,itu,TJSP,26.0,SP,1.0,3.0,
1795,itupeva,TJSP,26.0,SP,1.0,2.0,
1796,ituverava,TJSP,26.0,SP,1.0,2.0,
1797,jaboticabal,TJSP,26.0,SP,3.0,3.0,
1798,jacarei,TJSP,26.0,SP,1.0,3.0,
1799,jacupiranga,TJSP,26.0,SP,3.0,1.0,
1800,jaguariuna,TJSP,26.0,SP,2.0,2.0,
1801,jales,TJSP,26.0,SP,7.0,3.0,
1802,jandira,TJSP,26.0,SP,1.0,2.0,
1803,jardinopolis,TJSP,26.0,SP,1.0,1.0,
1804,jarinu,TJSP,26.0,SP,1.0,1.0,
1805,jau,TJSP,26.0,SP,4.0,3.0,
1806,jose bonifacio,TJSP,26.0,SP,4.0,1.0,
1807,jundiai,TJSP,26.0,SP,1.0,3.0,
1808,junqueiropolis,TJSP,26.0,SP,1.0,1.0,
1809,juquia,TJSP,26.0,SP,1.0,1.0,
1810,laranjal paulista,TJSP,26.0,SP,1.0,1.0,
1811,leme,TJSP,26.0,SP,2.0,2.0,
1812,lencois paulista,TJSP,26.0,SP,2.0,1.0,
1813,limeira,TJSP,26.0,SP,2.0,3.0,
1814,lins,TJSP,26.0,SP,3.0,3.0,
1815,lorena,TJSP,26.0,SP,2.0,2.0,
1816,louveira,TJSP,26.0,SP,1.0,1.0,
1817,lucelia,TJSP,26.0,SP,3.0,1.0,
1818,macatuba,TJSP,26.0,SP,1.0,1.0,
1819,macaubal,TJSP,26.0,SP,3.0,1.0,
1820,mairinque,TJSP,26.0,SP,2.0,2.0,
1821,mairipora,TJSP,26.0,SP,1.0,2.0,
1822,maracai,TJSP,26.0,SP,3.0,1.0,
1823,marilia,TJSP,26.0,SP,3.0,3.0,
1824,martinopolis,TJSP,26.0,SP,2.0,1.0,
1825,matao,TJSP,26.0,SP,2.0,2.0,
1826,maua,TJSP,26.0,SP,1.0,3.0,
1827,miguelopolis,TJSP,26.0,SP,1.0,1.0,
1828,miracatu,TJSP,26.0,SP,1.0,1.0,
1829,mirandopolis,TJSP,26.0,SP,3.0,1.0,
1830,mirante do paranapanema,TJSP,26.0,SP,1.0,1.0,
1831,mirassol,TJSP,26.0,SP,4.0,2.0,
1832,mococa,TJSP,26.0,SP,1.0,2.0,
1833,mogi das cruzes,TJSP,26.0,SP,2.0,3.0,
1834,mogiguacu,TJSP,26.0,SP,2.0,3.0,
1835,mogimirim,TJSP,26.0,SP,1.0,3.0,
1836,mongagua,TJSP,26.0,SP,1.0,1.0,
1837,monte alto,TJSP,26.0,SP,1.0,1.0,
1838,monte aprazivel,TJSP,26.0,SP,3.0,1.0,
1839,monte azul paulista,TJSP,26.0,SP,2.0,1.0,
1840,monte mor,TJSP,26.0,SP,2.0,1.0,
1841,morro agudo,TJSP,26.0,SP,1.0,1.0,
1842,nazare paulista,TJSP,26.0,SP,2.0,1.0,
1843,neves paulista,TJSP,26.0,SP,1.0,1.0,
1844,nhandeara,TJSP,26.0,SP,6.0,1.0,
1845,nova granada,TJSP,26.0,SP,3.0,1.0,
1846,nova odessa,TJSP,26.0,SP,1.0,1.0,
1847,novo horizonte,TJSP,26.0,SP,1.0,1.0,
1848,nuporanga,TJSP,26.0,SP,2.0,1.0,
1849,olimpia,TJSP,26.0,SP,6.0,2.0,
1850,orlandia,TJSP,26.0,SP,1.0,1.0,
1851,osasco,TJSP,26.0,SP,1.0,3.0,
1852,osvaldo cruz,TJSP,26.0,SP,4.0,1.0,
1853,ourinhos,TJSP,26.0,SP,3.0,3.0,
1854,ouroeste,TJSP,26.0,SP,3.0,1.0,
1855,pacaembu,TJSP,26.0,SP,3.0,1.0,
1856,palestina,TJSP,26.0,SP,1.0,1.0,
1857,palmeira doeste,TJSP,26.0,SP,4.0,1.0,
1858,palmital,TJSP,26.0,SP,4.0,1.0,
1859,panorama,TJSP,26.0,SP,3.0,1.0,
1860,paraguacu paulista,TJSP,26.0,SP,4.0,1.0,
1861,paraibuna,TJSP,26.0,SP,2.0,1.0,
1862,paranapanema,TJSP,26.0,SP,1.0,1.0,
1863,pariqueraacu,TJSP,26.0,SP,1.0,1.0,
1864,patrocinio paulista,TJSP,26.0,SP,2.0,1.0,
1865,paulinia,TJSP,26.0,SP,1.0,2.0,
1866,paulo de faria,TJSP,26.0,SP,3.0,1.0,
1867,pederneiras,TJSP,26.0,SP,2.0,1.0,
1868,pedregulho,TJSP,26.0,SP,3.0,1.0,
1869,pedreira,TJSP,26.0,SP,1.0,1.0,
1870,penapolis,TJSP,26.0,SP,7.0,2.0,
1871,pereira barreto,TJSP,26.0,SP,3.0,1.0,
1872,peruibe,TJSP,26.0,SP,1.0,2.0,
1873,piedade,TJSP,26.0,SP,2.0,1.0,
1874,pilar do sul,TJSP,26.0,SP,1.0,1.0,
1875,pindamonhangaba,TJSP,26.0,SP,1.0,3.0,
1876,pinhalzinho,TJSP,26.0,SP,1.0,1.0,
1877,piquete,TJSP,26.0,SP,1.0,1.0,
1878,piracaia,TJSP,26.0,SP,2.0,1.0,
1879,piracicaba,TJSP,26.0,SP,3.0,3.0,
1880,piraju,TJSP,26.0,SP,6.0,1.0,
1881,pirajui,TJSP,26.0,SP,6.0,1.0,
1882,pirangi,TJSP,26.0,SP,2.0,1.0,
1883,pirapozinho,TJSP,26.0,SP,5.0,1.0,
1884,pirassununga,TJSP,26.0,SP,1.0,3.0,
1885,piratininga,TJSP,26.0,SP,1.0,1.0,
1886,pitangueiras,TJSP,26.0,SP,2.0,1.0,
1887,poa,TJSP,26.0,SP,1.0,2.0,
1888,pompeia,TJSP,26.0,SP,3.0,1.0,
1889,pontal,TJSP,26.0,SP,1.0,1.0,
1890,porangaba,TJSP,26.0,SP,4.0,1.0,
1891,porto feliz,TJSP,26.0,SP,1.0,1.0,
1892,porto ferreira,TJSP,26.0,SP,1.0,1.0,
1893,potirendaba,TJSP,26.0,SP,2.0,1.0,
1894,praia grande,TJSP,26.0,SP,1.0,3.0,
1895,presidente bernardes,TJSP,26.0,SP,2.0,1.0,
1896,presidente epitacio,TJSP,26.0,SP,2.0,1.0,
1897,presidente prudente,TJSP,26.0,SP,5.0,3.0,
1898,presidente venceslau,TJSP,26.0,SP,2.0,2.0,
1899,promissao,TJSP,26.0,SP,1.0,1.0,
1900,quata,TJSP,26.0,SP,2.0,1.0,
1901,queluz,TJSP,26.0,SP,2.0,1.0,
1902,rancharia,TJSP,26.0,SP,1.0,1.0,
1903,regente feijo,TJSP,26.0,SP,3.0,1.0,
1904,registro,TJSP,26.0,SP,2.0,3.0,
1905,ribeirao bonito,TJSP,26.0,SP,4.0,1.0,
1906,ribeirao pires,TJSP,26.0,SP,1.0,2.0,
1907,ribeirao preto,TJSP,26.0,SP,2.0,3.0,
1908,rio claro,TJSP,26.0,SP,4.0,3.0,
1909,rio das pedras,TJSP,26.0,SP,1.0,1.0,
1910,rio grande da serra,TJSP,26.0,SP,1.0,1.0,
1911,rosana,TJSP,26.0,SP,1.0,1.0,
1912,roseira,TJSP,26.0,SP,1.0,1.0,
1913,salesopolis,TJSP,26.0,SP,1.0,1.0,
1914,salto,TJSP,26.0,SP,1.0,2.0,
1915,salto de pirapora,TJSP,26.0,SP,1.0,1.0,
1916,santa adelia,TJSP,26.0,SP,3.0,1.0,
1917,santa barbara doeste,TJSP,26.0,SP,1.0,3.0,
1918,santa branca,TJSP,26.0,SP,1.0,1.0,
1919,santa cruz das palmeiras,TJSP,26.0,SP,1.0,1.0,
1920,santa cruz do rio pardo,TJSP,26.0,SP,3.0,2.0,
1921,santa fe do sul,TJSP,26.0,SP,7.0,1.0,
1922,santa isabel,TJSP,26.0,SP,2.0,1.0,
1923,santa rita do passa quatro,TJSP,26.0,SP,1.0,1.0,
1924,santa rosa de viterbo,TJSP,26.0,SP,1.0,1.0,
1925,santo anastacio,TJSP,26.0,SP,3.0,1.0,
1926,santo andre,TJSP,26.0,SP,1.0,3.0,
1927,santos,TJSP,26.0,SP,1.0,3.0,
1928,sao bento do sapucai,TJSP,26.0,SP,2.0,1.0,
1929,sao bernardo do campo,TJSP,26.0,SP,1.0,3.0,
1930,sao caetano do sul,TJSP,26.0,SP,1.0,3.0,
1931,sao carlos,TJSP,26.0,SP,1.0,3.0,
1932,sao joao da boa vista,TJSP,26.0,SP,2.0,3.0,
1933,sao joaquim da barra,TJSP,26.0,SP,1.0,1.0,
1934,sao jose do rio pardo,TJSP,26.0,SP,1.0,2.0,
1935,sao jose do rio preto,TJSP,26.0,SP,6.0,3.0,
1936,sao jose dos campos,TJSP,26.0,SP,2.0,3.0,
1937,sao luiz do paraitinga,TJSP,26.0,SP,2.0,1.0,
1938,sao manuel,TJSP,26.0,SP,3.0,1.0,
1939,sao miguel arcanjo,TJSP,26.0,SP,1.0,1.0,
1940,sao paulo,TJSP,26.0,SP,3.0,3.0,
1941,sao pedro,TJSP,26.0,SP,3.0,1.0,
1942,sao roque,TJSP,26.0,SP,2.0,2.0,
1943,sao sebastiao,TJSP,26.0,SP,1.0,2.0,
1944,sao sebastiao da grama,TJSP,26.0,SP,2.0,1.0,
1945,sao simao,TJSP,26.0,SP,2.0,1.0,
1946,sao vicente,TJSP,26.0,SP,1.0,3.0,
1947,serra negra,TJSP,26.0,SP,1.0,1.0,
1948,serrana,TJSP,26.0,SP,1.0,1.0,
1949,sertaozinho,TJSP,26.0,SP,3.0,3.0,
1950,socorro,TJSP,26.0,SP,1.0,1.0,
1951,sorocaba,TJSP,26.0,SP,2.0,3.0,
1952,sumare,TJSP,26.0,SP,1.0,3.0,
1953,suzano,TJSP,26.0,SP,1.0,3.0,
1954,tabapua,TJSP,26.0,SP,3.0,1.0,
1955,taboao da serra,TJSP,26.0,SP,1.0,3.0,
1956,tambau,TJSP,26.0,SP,1.0,1.0,
1957,tanabi,TJSP,26.0,SP,3.0,1.0,
1958,taquaritinga,TJSP,26.0,SP,4.0,2.0,
1959,taquarituba,TJSP,26.0,SP,2.0,1.0,
1960,tatui,TJSP,26.0,SP,4.0,3.0,
1961,taubate,TJSP,26.0,SP,2.0,3.0,
1962,teodoro sampaio,TJSP,26.0,SP,2.0,1.0,
1963,tiete,TJSP,26.0,SP,2.0,1.0,
1964,tremembe,TJSP,26.0,SP,1.0,1.0,
1965,tupa,TJSP,26.0,SP,5.0,3.0,
1966,tupi paulista,TJSP,26.0,SP,4.0,1.0,
1967,ubatuba,TJSP,26.0,SP,1.0,2.0,
1968,urania,TJSP,26.0,SP,3.0,1.0,
1969,urupes,TJSP,26.0,SP,3.0,1.0,
1970,valinhos,TJSP,26.0,SP,1.0,2.0,
1971,valparaiso,TJSP,26.0,SP,2.0,1.0,
1972,vargem grande do sul,TJSP,26.0,SP,1.0,1.0,
1973,vargem grande paulista,TJSP,26.0,SP,1.0,1.0,
1974,varzea paulista,TJSP,26.0,SP,1.0,2.0,
1975,vinhedo,TJSP,26.0,SP,1.0,2.0,
1976,viradouro,TJSP,26.0,SP,2.0,1.0,
1977,votorantim,TJSP,26.0,SP,1.0,2.0,
1978,votuporanga,TJSP,26.0,SP,4.0,3.0,
1979,almas,TJTO,27.0,TO,2.0,,
1980,alvorada,TJTO,27.0,TO,2.0,,
1981,ananas,TJTO,27.0,TO,5.0,,
1982,araguacema,TJTO,27.0,TO,2.0,,
1983,araguacu,TJTO,27.0,TO,2.0,,
1984,araguaina,TJTO,27.0,TO,7.0,,
1985,araguatins,TJTO,27.0,TO,2.0,,
1986,arapoema,TJTO,27.0,TO,3.0,,
1987,arraias,TJTO,27.0,TO,1.0,,
1988,augustinopolis,TJTO,27.0,TO,3.0,,
1989,aurora do tocantins,TJTO,27.0,TO,4.0,,
1990,axixa do tocantins,TJTO,27.0,TO,2.0,,
