classe_id,natureza,dispositivo_legal,artigo,polo_ativo,polo_passivo,justica
266,Incidente,CPC 2015,947,suscitante,suscitado,just_mil_est_tjm
269,Comum,CPC,390,Autor,Réu ,just_mil_est_tjm
269,Incidente,CPP; CPPM,145; 163,Suscitante,Suscitado,just_mil_est_tjm
273,incidente,CPC 2015,976 a 987,Suscitante,Suscitado,just_mil_est_tjm
276,Incidente,CPC; 10.259/01; RI,476 e 479; 14,Parte Autora,Parte Ré,just_mil_est_tjm
276,Incidente,CPC,476 e 479 e L.10.259/01 - 14,Suscitante,,just_mil_est_tjm
277,Incidental,CPC 2015 ,Diversos,Requerente,Requerido,just_mil_est_tjm
279,Incidente,Lei 7210/84 - LEP; CPPM,188; 643 e ss.,Requerente,,just_mil_est_tjm
287,Inquérito,CPPM,9 a 28,Autor,Investigado,just_mil_est_tjm
288,Incidente,CPP; CPPM,153; 156,Requerente,Acusado,just_mil_est_tjm
292,,"art. 13, IV, da Lei 5.010/66; leis de org. jud., regimentos e normas internas dos tribunais.",,,,just_mil_est_tjm
295,,,,,,just_mil_est_tjm
294,Ato,CPC,492,Autor,Réu,just_mil_est_tjm
303,,CPC,867 a 873,,,just_mil_est_tjm
311,Cautelar,CPC,861,Requerente,Requerido,just_mil_est_tjm
312,Cautelar,,,Requerente,Requerido,just_mil_est_tjm
316,Prisão/Liberdade,"CPP, CPPM",321 e 322 ; 270,Requerente,Requerido,just_mil_est_tjm
320,Incidente,CPC,"475-A, § 2º",Requerente,Requerido,just_mil_est_tjm
321,Incidente,CPC,"475-A, § 2º",Requerente,Requerido,just_mil_est_tjm
318,Incidente,CPC,"475-A, 475-E e 475-F",Autor,Réu,just_mil_est_tjm
319,Incidente,CPC,"475-A, 475-C e 475-D. ",Autor,Réu,just_mil_est_tjm
324,Especial,CF,5º LXXI ,Impetrante,Impetrado,just_mil_est_tjm
325,,CF; Lei 1533/51,"5º, LXIX; 1º",Impetrante,Impetrado,just_mil_est_tjm
325,Especial,CF; Lei 12016/2009,"5º, LXIX; 1º",Impetrante,Impetrado,just_mil_est_tjm
332,Especial,Lei 9034/95,"2.º, II e III",Autoridade,Investigado,just_mil_est_tjm
342,,CPC,867 a 873,,,just_mil_est_tjm
343,Especial,CP; CPM,144; 221,Notificante,Notificado,just_mil_est_tjm
357,Cautelar,CPP; CPPM,240; 170 e ss,Requerente,Acusado,just_mil_est_tjm
360,Pré-Processual,"Lei 13.140/2015, CLT, Resolução CNJ 125/2010 e RITST","Art. 1º (Lei 13.140/2015), art. 764 (CLT), art. 4º (Resolução CNJ 125/2010) e art. 36, IV (RITST)",Requerente,Requerido,just_mil_est_tjm
364,Prisão/Liberdade,CPP; CPPM,311; 254 e ss,Requerente,Acusado,just_mil_est_tjm
365,Prisão/Liberdade,Lei 7960/89,1º e ss.,Requerente,Acusado,just_mil_est_tjm
366,,"Leis de org. jud., regimentos e normas internas dos tribunais.",,,,just_mil_est_tjm
367,Cautelar,Lei 9296/96,1º e ss.,Requerente,Acusado,just_mil_est_tjm
372,,,,Requerente,Requerido,just_mil_est_tjm
372,Ato,,RI e Resolução do CJF,Requerente,Requerido,just_mil_est_tjm
374,,"art. 100 da CF, Constituições Estaduais, leis de org. judiciárias, regimentos e normas internas dos tribunais.",,Requerente,Requerido,just_mil_est_tjm
397,,CPP,28; 41,,,just_mil_est_tjm
414,,"Lei 9.784/99, outras normas federais e normas estaduais.",,,,just_mil_est_tjm
415,,"art. 27 da LC 35/79 (LOMAN), Resolução 30 do CNJ, leis de organização judiciária, regimentos internos e outras normas dos tribunais.",,Processante,Processado,just_mil_est_tjm
416,,"Lei 8.112/90 e outras leis federais, leis de organização judiciária, leis estaduais, regimentos internos e outras normas dos tribunais.",,Processante,Processado,just_mil_est_tjm
434,Cautelar,CPC 2015,381,Requerente,Requerido,just_mil_est_tjm
437,Cautelar,CPC,867 A 873,Requerente,Requerido,just_mil_est_tjm
444,Penal,CP; CPPM,93 a 95; 651,,,just_mil_est_tjm
445,,"RI STJ, STF, TJs, TRFs",RI ,Reclamante,Reclamado,just_mil_est_tjm
445,,CPPM,584,,,just_mil_est_tjm
446,Especial,Regimentos Internos,,Reclamante,Reclamação,just_mil_est_tjm
447,,"leis de org. jud., regimentos internos e outras normas dos tribunais.",,Reclamente,Reclamado,just_mil_est_tjm
453,,normas dos tribunais,,Recorrente,Recorrido,just_mil_est_tjm
475,,CPPM,"65 §§ 1 a 3, 145, 146, 192, 193, \""b\"", 194 § ún., 203 § 1.º, 210 § 1.º, 219",,,just_mil_est_tjm
468,,Resolução 30 do CNJ e normas dos tribunais.,RPADServ,Recorrente,Recorrido,just_mil_est_tjm
469,Recurso,CPP; CPPM,581 e 582; 516,Recorrente,Recorrido,just_mil_est_tjm
470,Recurso,CPP,581 a 583,Recorrente,Recorrido,just_mil_est_tjm
497,,CPP; CPPM,"310; 224, 247, § 2.º",Acusado,Autoridade,just_mil_est_tjm
498,Recurso,CPC 2015,496,Juízo Recorrente,Recorrido,just_mil_est_tjm
498,Recurso,CPP; 12.016/2009; CPPM,"574; 14, § 1.º; 106, § 1.º, 154, 654",Juízo Recorrente,Recorrido,just_mil_est_tjm
508,Inquérito,CPP; CPPM,39; 33,Representante/Noticiante,Representado,just_mil_est_tjm
509,,CF,"art. 125, § 4º",,,just_mil_est_tjm
510,,CF ;CPM,"art. 125, § 4º; art. 102 ",,,just_mil_est_tjm
511,Administrativo,CPC,198,Representante,Representado,just_mil_est_tjm
514,,"art. 100, § 3o, da CF, ADCT, Constituições Estaduais, leis e normas dos tribunais.",,Requerente,Requerido,just_mil_est_tjm
516,Especial,CPC,1063,Autor,Réu,just_mil_est_tjm
516,Especial,CPP; CPPM,541; arts. 481 e ss,Autor,Réu,just_mil_est_tjm
518,Incidente,CPP; CPPM,120; 190,Requerente,Requerido,just_mil_est_tjm
523,Recurso,CPP; CPPM,621; 550,Requerente,Requerido,just_mil_est_tjm
540,Incidente,CPP; CPPM,125; 199,Requerente,Acusado,just_mil_est_tjm
540,Cautelar,CPC,822,Requerente,Requerido,just_mil_est_tjm
541,,"art. 143 e ss. da Lei 8.112/90, leis de org. judiciária, leis estaduais, regimentos e normas internas dos tribunais.",,Sindicante,Sindicado,just_mil_est_tjm
545,Incidente,7.210/84 - LEP,183,Requerente,Requerido,just_mil_est_tjm
549,Incidente,LL 4.348/64 e 8.437/92 e 9.494/97 e 1.533/51,4º; e 4º§1º; e 1º; e 13,Autor,Réu,just_mil_est_tjm
552,,LL 4.348/64 e 8.437/92 e 9.494/97 e 1.533/51,4º; e 4º§1º; e 1º,Autor,Réu,just_mil_est_tjm
557,,Lei Esparsa,L.9.099/95 - 69,Autoridade,Autor do Fato,just_mil_est_tjm
558,Incidente,Lei 7210/84,86,Requerente,Requerido,just_mil_est_tjm
560,Tutela Provisória,CPC 2015,303 e 304,Requerente,Requerido,just_mil_est_tjm
561,Tutela Provisória,CPC 2015,305 a 310,Requerente,Requerido,just_mil_est_tjm
565,Tutela Provisória,CPC 2015,294 a 299,Requerente,Requerido,just_mil_est_tjm
568,Incidente,CP; Lei 7210/84 - LEP; CPM,"71, 75; 68, III, ""a""; 80, 81",Requerente,,just_mil_est_tjm
70,Eleitoral,Código Eleitoral,175 a 214,Interessado,Requerido,just_elei_1grau
89,Investigatória,CPP,289-A e 290,Autoridade,Acusado,just_elei_1grau
20,Criminal,Código Eleitoral e Código de Processo Penal,"29, I, d e 35,II do CE e 78 do CPP",Autor,Réu,just_elei_1grau
11,Cível-Eleitoral,Contituição Federal,"14, § 10",Autor,Réu,just_elei_1grau
12,Cível-Eleitoral,Lei Complementar N. 64/90,22,Autor,Réu,just_elei_1grau
118,Cautelar,CPC,798,Requerente,Requerido,just_elei_1grau
184,Incidente,CPC,"736, 741 e 745",Embargante,Embargado,just_elei_1grau
209,Incidente,CPP; CPPM,110; 154 e 407/408,Excipiente,Excepto,just_elei_1grau
210,Incidente,CPP,110,Excipiente,Excepto,just_elei_1grau
211,,CPC,"134, 304, 312 e ss. ",,,just_elei_1grau
213,Incidente,CPP; CPPM,108; 143,Excipiente,Excepto,just_elei_1grau
214,Incidente,CPP; CPPM,110; 148 ess.,Excipiente,Excepto,just_elei_1grau
215,Incidente,CPP; CPPM,"96; 128, \""a\""",Excipiente,Excepto,just_elei_1grau
215,,CPC,"135, 304 e 312 e ss",excipiente,excepto,just_elei_1grau
236,Especial,L. 6830/80,,Exequente,Executado,just_elei_1grau
248,,CF; CPP; CPPM,"5º, LXVIII; 647 a 667; 466",Impetrante,Impetrado,just_elei_1grau
249,Especial,L.E.,L.9.507/97,Impetrante,Impetrado,just_elei_1grau
277,Incidental,CPC 2015 ,Diversos,Requerente,Requerido,just_elei_1grau
285,Inquérito,CPP,4º ,Autor,Investigado,just_elei_1grau
324,Especial,CF,5º LXXI ,Impetrante,Impetrado,just_elei_1grau
325,Especial,CF; Lei 12016/2009,"5º, LXIX; 1º",Impetrante,Impetrado,just_elei_1grau
426,,,,,,just_elei_1grau
372,Ato,,RI e Resolução do CJF,Requerente,Requerido,just_elei_1grau
375,Eleitoral,Lei N. 9.504/97 e Lei N. 9.096/95,28 a 32 da Lei N. 9.504/97 e 30 a 37 da Lei N. 9.96/95,Interessado,,just_elei_1grau
413,,,,,,just_elei_1grau
414,,"Lei 9.784/99, outras normas federais e normas estaduais.",,,,just_elei_1grau
433,,,,,,just_elei_1grau
484,Eleitoral,Código Eleitoral e Lei N 9.504/97,89 do CE e 11 da Lei N. 9.504/97,Requerente,,just_elei_1grau
486,Eleitoral,Lei N. 9.504/97,19,Requerente,,just_elei_1grau
506,Eleitoral,Lei N. 9.504/97 e Lei N. 9.096/95,96 da Lei N. 9.504/97 e 45 a 49,Representante,Representado,just_elei_1grau
560,Tutela Provisória,CPC 2015,303 e 304,Requerente,Requerido,just_elei_1grau
561,Tutela Provisória,CPC 2015,305 a 310,Requerente,Requerido,just_elei_1grau
565,Tutela Provisória,CPC 2015,294 a 299,Requerente,Requerido,just_elei_1grau
70,Eleitoral,Código Eleitoral,175 a 214,Interessado,Requerido,just_elei_2grau
89,Investigatória,CPP,289-A e 290,Autoridade,Acusado,just_elei_2grau
20,Criminal,Código Eleitoral e Código de Processo Penal,"29, I, d e 35,II do CE e 78 do CPP",Autor,Réu,just_elei_2grau
27,Especial,CPC,485,Autor,Réu,just_elei_2grau
11,Cível-Eleitoral,Contituição Federal,"14, § 10",Autor,Réu,just_elei_2grau
12,Cível-Eleitoral,Lei Complementar N. 64/90,22,Autor,Réu,just_elei_2grau
118,Cautelar,CPC,798,Requerente,Requerido,just_elei_2grau
127,,CPC,115 a 124,Suscitante,Suscitado,just_elei_2grau
132,Eleitoral,Código Eleitoral,"23,XII e 30,VIII",Consulente,,just_elei_2grau
138,Eleitoral,Código Eleitoral,"71,§4°",Interessado,,just_elei_2grau
143,Eleitoral,Código Eleitoral,"23,VIII e 30,IX",Interessado,,just_elei_2grau
184,Incidente,CPC,"736, 741 e 745",Embargante,Embargado,just_elei_2grau
209,Incidente,CPP; CPPM,110; 154 e 407/408,Excipiente,Excepto,just_elei_2grau
210,Incidente,CPP,110,Excipiente,Excepto,just_elei_2grau
211,,CPC,"134, 304, 312 e ss. ",,,just_elei_2grau
213,Incidente,CPP; CPPM,108; 143,Excipiente,Excepto,just_elei_2grau
214,Incidente,CPP; CPPM,110; 148 ess.,Excipiente,Excepto,just_elei_2grau
215,Incidente,CPP; CPPM,"96; 128, \""a\""",Excipiente,Excepto,just_elei_2grau
215,,CPC,"135, 304 e 312 e ss",excipiente,excepto,just_elei_2grau
236,Especial,L. 6830/80,,Exequente,Executado,just_elei_2grau
248,,CF; CPP; CPPM,"5º, LXVIII; 647 a 667; 466",Impetrante,Impetrado,just_elei_2grau
249,Especial,L.E.,L.9.507/97,Impetrante,Impetrado,just_elei_2grau
277,Incidental,CPC 2015 ,Diversos,Requerente,Requerido,just_elei_2grau
285,Inquérito,CPP,4º ,Autor,Investigado,just_elei_2grau
293,Eleitoral,Código Eleitoral,"1°, parágrafo único; 23, I e X e 30,I e XVII",Interessado,,just_elei_2grau
324,Especial,CF,5º LXXI ,Impetrante,Impetrado,just_elei_2grau
325,Especial,CF; Lei 12016/2009,"5º, LXIX; 1º",Impetrante,Impetrado,just_elei_2grau
426,,,,,,just_elei_2grau
358,Eleitoral,Código Eleitoral,"22,I,h e 29,I,g",Requerente,Requerido,just_elei_2grau
372,Ato,,RI e Resolução do CJF,Requerente,Requerido,just_elei_2grau
375,Eleitoral,Lei N. 9.504/97 e Lei N. 9.096/95,28 a 32 da Lei N. 9.504/97 e 30 a 37 da Lei N. 9.96/95,Interessado,,just_elei_2grau
403,,,,,,just_elei_2grau
412,,,,,,just_elei_2grau
413,,,,,,just_elei_2grau
414,,"Lei 9.784/99, outras normas federais e normas estaduais.",,,,just_elei_2grau
433,,,,,,just_elei_2grau
436,Eleitoral,Lei 9.096/95,45 a 49,Interessado,,just_elei_2grau
445,,"RI STJ, STF, TJs, TRFs",RI ,Reclamante,Reclamado,just_elei_2grau
446,Especial,Regimentos Internos,,Reclamante,Reclamação,just_elei_2grau
455,,,,,,just_elei_2grau
463,Recurso,Código Eleitoral e Lei N. 9.504/97,"262 a 279 do CE e 96,§8° da Lei N. 9.504/97",Recorrente,Recorrido,just_elei_2grau
454,Eleitoral,Código Eleitoral,262,Recorrente,Recorrido,just_elei_2grau
464,,,,,,just_elei_2grau
465,,,,,,just_elei_2grau
466,,,,,,just_elei_2grau
467,,,,,,just_elei_2grau
480,,,,,,just_elei_2grau
484,Eleitoral,Código Eleitoral e Lei N 9.504/97,89 do CE e 11 da Lei N. 9.504/97,Requerente,,just_elei_2grau
486,Eleitoral,Lei N. 9.504/97,19,Requerente,,just_elei_2grau
487,Eleitoral,Lei N. 9.096/95,"7°, §1° e 8°",Requerente,,just_elei_2grau
506,Eleitoral,Lei N. 9.504/97 e Lei N. 9.096/95,96 da Lei N. 9.504/97 e 45 a 49,Representante,Representado,just_elei_2grau
523,Recurso,CPP; CPPM,621; 550,Requerente,Requerido,just_elei_2grau
524,Eleitoral,Código Eleitoral,"71,§4°",Interessado,,just_elei_2grau
552,,LL 4.348/64 e 8.437/92 e 9.494/97 e 1.533/51,4º; e 4º§1º; e 1º,Autor,Réu,just_elei_2grau
560,Tutela Provisória,CPC 2015,303 e 304,Requerente,Requerido,just_elei_2grau
561,Tutela Provisória,CPC 2015,305 a 310,Requerente,Requerido,just_elei_2grau
565,Tutela Provisória,CPC 2015,294 a 299,Requerente,Requerido,just_elei_2grau
38,Recurso,CPC,522,Agravante,Agravado,just_elei_tse
70,Eleitoral,Código Eleitoral,175 a 214,Interessado,Requerido,just_elei_tse
89,Investigatória,CPP,289-A e 290,Autoridade,Acusado,just_elei_tse
20,Criminal,Código Eleitoral e Código de Processo Penal,"29, I, d e 35,II do CE e 78 do CPP",Autor,Réu,just_elei_tse
27,Especial,CPC,485,Autor,Réu,just_elei_tse
11,Cível-Eleitoral,Contituição Federal,"14, § 10",Autor,Réu,just_elei_tse
12,Cível-Eleitoral,Lei Complementar N. 64/90,22,Autor,Réu,just_elei_tse
100,Eleitoral,9.096/95,"28, §2°",Requerente,Requerido,just_elei_tse
118,Cautelar,CPC,798,Requerente,Requerido,just_elei_tse
127,,CPC,115 a 124,Suscitante,Suscitado,just_elei_tse
132,Eleitoral,Código Eleitoral,"23,XII e 30,VIII",Consulente,,just_elei_tse
143,Eleitoral,Código Eleitoral,"23,VIII e 30,IX",Interessado,,just_elei_tse
184,Incidente,CPC,"736, 741 e 745",Embargante,Embargado,just_elei_tse
209,Incidente,CPP; CPPM,110; 154 e 407/408,Excipiente,Excepto,just_elei_tse
210,Incidente,CPP,110,Excipiente,Excepto,just_elei_tse
211,,CPC,"134, 304, 312 e ss. ",,,just_elei_tse
213,Incidente,CPP; CPPM,108; 143,Excipiente,Excepto,just_elei_tse
214,Incidente,CPP; CPPM,110; 148 ess.,Excipiente,Excepto,just_elei_tse
215,Incidente,CPP; CPPM,"96; 128, \""a\""",Excipiente,Excepto,just_elei_tse
215,,CPC,"135, 304 e 312 e ss",excipiente,excepto,just_elei_tse
236,Especial,L. 6830/80,,Exequente,Executado,just_elei_tse
248,,CF; CPP; CPPM,"5º, LXVIII; 647 a 667; 466",Impetrante,Impetrado,just_elei_tse
249,Especial,L.E.,L.9.507/97,Impetrante,Impetrado,just_elei_tse
277,Incidental,CPC 2015 ,Diversos,Requerente,Requerido,just_elei_tse
285,Inquérito,CPP,4º ,Autor,Investigado,just_elei_tse
293,Eleitoral,Código Eleitoral,"1°, parágrafo único; 23, I e X e 30,I e XVII",Interessado,,just_elei_tse
322,Eleitoral,Código Eleitoral,"23,XI",Interessado,,just_elei_tse
324,Especial,CF,5º LXXI ,Impetrante,Impetrado,just_elei_tse
325,Especial,CF; Lei 12016/2009,"5º, LXIX; 1º",Impetrante,Impetrado,just_elei_tse
426,,,,,,just_elei_tse
358,Eleitoral,Código Eleitoral,"22,I,h e 29,I,g",Requerente,Requerido,just_elei_tse
372,Ato,,RI e Resolução do CJF,Requerente,Requerido,just_elei_tse
375,Eleitoral,Lei N. 9.504/97 e Lei N. 9.096/95,28 a 32 da Lei N. 9.504/97 e 30 a 37 da Lei N. 9.96/95,Interessado,,just_elei_tse
403,,,,,,just_elei_tse
412,,,,,,just_elei_tse
413,,,,,,just_elei_tse
414,,"Lei 9.784/99, outras normas federais e normas estaduais.",,,,just_elei_tse
433,,,,,,just_elei_tse
436,Eleitoral,Lei 9.096/95,45 a 49,Interessado,,just_elei_tse
445,,"RI STJ, STF, TJs, TRFs",RI ,Reclamante,Reclamado,just_elei_tse
446,Especial,Regimentos Internos,,Reclamante,Reclamação,just_elei_tse
455,,,,,,just_elei_tse
472,Recurso,Constituição Federal e Código Eleitoral,"121, §4º,I e II da CF/88 e 276,I,a e b do CE",Recorrente,Recorrido,just_elei_tse
476,Recurso,Constituição Federal e Código Eleitoral,"121, §4°, III e IV da CF/88 e 276,II,a e b do CE",Recorrente,Recorrido,just_elei_tse
454,Eleitoral,Código Eleitoral,262,Recorrente,Recorrido,just_elei_tse
464,,,,,,just_elei_tse
465,,,,,,just_elei_tse
466,,,,,,just_elei_tse
467,,,,,,just_elei_tse
480,,,,,,just_elei_tse
484,Eleitoral,Código Eleitoral e Lei N 9.504/97,89 do CE e 11 da Lei N. 9.504/97,Requerente,,just_elei_tse
486,Eleitoral,Lei N. 9.504/97,19,Requerente,,just_elei_tse
488,Eleitoral,Lei N. 9.096/95,9° e 10,Requerente,,just_elei_tse
506,Eleitoral,Lei N. 9.504/97 e Lei N. 9.096/95,96 da Lei N. 9.504/97 e 45 a 49,Representante,Representado,just_elei_tse
523,Recurso,CPP; CPPM,621; 550,Requerente,Requerido,just_elei_tse
524,Eleitoral,Código Eleitoral,"71,§4°",Interessado,,just_elei_tse
552,,LL 4.348/64 e 8.437/92 e 9.494/97 e 1.533/51,4º; e 4º§1º; e 1º,Autor,Réu,just_elei_tse
558,Incidente,Lei 7210/84,86,Requerente,Requerido,just_elei_tse
560,Tutela Provisória,CPC 2015,303 e 304,Requerente,Requerido,just_elei_tse
561,Tutela Provisória,CPC 2015,305 a 310,Requerente,Requerido,just_elei_tse
565,Tutela Provisória,CPC 2015,294 a 299,Requerente,Requerido,just_elei_tse
245,,,,,,mpe
271,,,,,,mpe
282,,,,,,mpe
340,,,,,,mpe
406,,,,,,mpe
379,,,,,,mpe
399,,,,,,mpe
553,,,,,,mpe
245,,,,,,mpt
271,,,,,,mpt
282,,,,,,mpt
340,,,,,,mpt
406,,,,,,mpt
379,,,,,,mpt
399,,,,,,mpt
553,,,,,,mpt
245,,,,,,mpm
271,,,,,,mpm
282,,,,,,mpm
340,,,,,,mpm
406,,,,,,mpm
379,,,,,,mpm
399,,,,,,mpm
553,,,,,,mpm
245,,,,,,mpf
271,,,,,,mpf
282,,,,,,mpf
340,,,,,,mpf
406,,,,,,mpf
379,,,,,,mpf
399,,,,,,mpf
553,,,,,,mpf
245,,,,,,cnmp
271,,,,,,cnmp
282,,,,,,cnmp
340,,,,,,cnmp
406,,,,,,cnmp
379,,,,,,cnmp
399,,,,,,cnmp
553,,,,,,cnmp
292,,"art. 13, IV, da Lei 5.010/66; leis de org. jud., regimentos e normas internas dos tribunais.",,,,just_trab_csjt
560,Tutela Provisória,CPC 2015,303 e 304,Requerente,Requerido,just_trab_csjt
561,Tutela Provisória,CPC 2015,305 a 310,Requerente,Requerido,just_trab_csjt
565,Tutela Provisória,CPC 2015,294 a 299,Requerente,Requerido,just_trab_csjt
